Parameter S1 S1_conf ST ST_conf
k60 k266 -0.008391 0.015626
k60 k267 -0.008389 0.015623
k60 k268 -0.008391 0.015627
k60 k269 -0.008391 0.015627
k60 k270 -0.008391 0.015627
k60 k271 -0.008391 0.015627
k60 k272 -0.008391 0.015627
k60 k273 -0.008391 0.015627
k60 k274 -0.008391 0.015627
k60 k275 -0.008385 0.015615
k60 k276 -0.008482 0.015795
k60 k277 -0.008394 0.015633
k60 k278 -0.008391 0.015627
k60 k279 -0.008391 0.015627
k60 k280 -0.008391 0.015627
k60 k281 -0.008391 0.015626
k60 k282 -0.008391 0.015627
k60 k283 -0.008391 0.015627
k60 k284 -0.008391 0.015627
k60 k285 -0.008391 0.015627
k60 k286 -0.008390 0.015625
k60 k287 -0.008391 0.015627
k60 k288 -0.008474 0.015780
k60 k289 -0.008391 0.015627
k60 k290 -0.008393 0.015629
k60 k291 -0.009481 0.017655
k60 k292 -0.008391 0.015627
k60 k293 -0.008395 0.015635
k60 k294 -0.008389 0.015622
k60 k295 -0.008393 0.015630
k60 k296 -0.008398 0.015639
k60 k297 -0.008397 0.015636
k60 k298 -0.010388 0.019340
k60 k299 -0.008390 0.015625
k60 k300 -0.008391 0.015627
k60 k301 -0.008391 0.015627
k60 k302 -0.008391 0.015627
k60 k303 -0.008391 0.015627
k60 k304 -0.008391 0.015627
k60 k305 -0.008391 0.015627
k60 k306 -0.008391 0.015627
k60 k307 -0.008391 0.015627
k60 k308 -0.008391 0.015627
k60 k309 -0.008392 0.015628
k60 k310 -0.008391 0.015627
k60 k311 -0.008392 0.015627
k60 k312 -0.008416 0.015675
k60 k313 -0.008391 0.015627
k60 k314 -0.008391 0.015627
k60 k315 -0.008391 0.015627
k60 k316 -0.008391 0.015627
k60 k317 -0.008391 0.015627
k60 k318 -0.008343 0.015537
k60 k319 -0.008393 0.015630
k60 k320 -0.008392 0.015627
k60 k321 -0.008391 0.015627
k60 k322 -0.008391 0.015627
k60 k323 -0.008391 0.015627
k60 k324 -0.008391 0.015627
k60 k325 -0.008391 0.015627
k60 k326 -0.008391 0.015627
k60 k327 -0.008391 0.015627
k60 k328 -0.008391 0.015627
k60 k329 -0.008391 0.015627
k60 k330 -0.008392 0.015629
k60 k331 -0.008391 0.015627
k60 k332 -0.008391 0.015627
k60 k333 -0.008434 0.015710
k60 k334 -0.008391 0.015627
k60 k335 -0.008391 0.015627
k60 k336 -0.008392 0.015627
k60 k337 -0.008391 0.015627
k60 k338 -0.008390 0.015625
k60 k339 -0.008388 0.015620
k60 k340 -0.008378 0.015603
k60 k341 -0.008391 0.015627
k60 k342 -0.008391 0.015627
k60 k343 -0.008391 0.015627
k60 k344 -0.008391 0.015627
k60 k345 -0.008391 0.015627
k60 k346 -0.008391 0.015627
k60 k347 -0.008391 0.015627
k60 k348 -0.008391 0.015627
k60 k349 -0.008391 0.015627
k60 k350 -0.008391 0.015627
k60 k351 -0.008391 0.015627
k60 k352 -0.008391 0.015627
k60 k353 -0.008391 0.015627
k60 k354 -0.008391 0.015627
k60 k355 -0.008391 0.015627
k60 k356 -0.008391 0.015627
k60 k357 -0.008391 0.015627
k60 k358 -0.008391 0.015627
k60 k359 -0.008391 0.015627
k60 k360 -0.008394 0.015631
k60 k361 -0.008391 0.015626
k60 k362 -0.008391 0.015627
k60 k363 -0.008391 0.015627
k60 k364 -0.008391 0.015627
k60 k365 -0.008391 0.015627
k60 k366 -0.008391 0.015627
k60 k367 -0.008391 0.015627
k60 k368 -0.008391 0.015627
k60 k369 -0.008391 0.015627
k60 k370 -0.008391 0.015627
k60 k371 -0.008391 0.015627
k60 k372 -0.008391 0.015627
k60 k373 -0.008391 0.015627
k60 k374 -0.008391 0.015627
k60 k375 -0.008391 0.015627
k60 k376 -0.008391 0.015627
k60 k377 -0.008391 0.015627
k60 k378 -0.008391 0.015627
k60 k379 -0.008391 0.015627
k60 k380 -0.008391 0.015627
k60 k381 -0.008391 0.015627
k60 k382 -0.008391 0.015627
k60 k383 -0.008391 0.015627
k60 k384 -0.008391 0.015627
k60 k385 -0.008391 0.015627
k60 k386 -0.008391 0.015627
k60 k387 -0.008391 0.015627
k60 k388 -0.008391 0.015627
k60 k389 -0.008391 0.015627
k60 k390 -0.008391 0.015627
k60 k391 -0.008391 0.015626
k60 k392 -0.008391 0.015627
k60 k393 -0.008391 0.015627
k60 k394 -0.008391 0.015627
k60 k395 -0.008391 0.015627
k60 k396 -0.008384 0.015614
k60 k397 -0.008391 0.015627
k60 k398 -0.008391 0.015627
k60 k399 -0.008391 0.015627
k60 k400 -0.008391 0.015627
k60 k401 -0.008391 0.015627
k60 k402 -0.008389 0.015622
k60 k403 -0.008389 0.015623
k60 k404 -0.008391 0.015627
k60 k405 -0.008391 0.015627
k61 k62 0.022570 0.045489
k61 k63 0.022592 0.045493
k61 k64 0.022598 0.045488
k61 k65 0.022599 0.045488
k61 k66 0.022594 0.045484
k61 k67 0.022703 0.045505
k61 k68 0.022682 0.045502
k61 k69 0.022651 0.045295
k61 k70 0.022380 0.045485
k61 k71 0.022577 0.045499
k61 k72 0.022597 0.045488
k61 k73 0.022565 0.045522
k61 k74 0.022598 0.045488
k61 k75 0.022718 0.045492
k61 k76 0.022601 0.045488
k61 k77 0.022598 0.045488
k61 k78 0.023003 0.045542
k61 k79 0.022767 0.045507
k61 k80 0.022494 0.045474
k61 k81 0.022627 0.045451
k61 k82 0.022867 0.045514
k61 k83 0.022650 0.045490
k61 k84 0.022597 0.045488
k61 k85 0.022599 0.045488
k61 k86 0.022549 0.045453
k61 k87 0.022583 0.045489
k61 k88 0.022598 0.045488
k61 k89 0.022598 0.045488
k61 k90 0.022598 0.045488
k61 k91 0.022593 0.045490
k61 k92 0.022594 0.045488
k61 k93 0.022598 0.045488
k61 k94 0.022598 0.045488
k61 k95 0.022598 0.045488
k61 k96 0.022598 0.045488
k61 k97 0.022598 0.045488
k61 k98 0.022598 0.045488
k61 k99 0.022598 0.045488
k61 k100 0.022598 0.045488
k61 k101 0.022614 0.045492
k61 k102 0.022598 0.045488
k61 k103 0.022598 0.045488
k61 k104 0.021032 0.045603
k61 k105 0.023704 0.044938
k61 k106 0.021402 0.045728
k61 k107 0.021775 0.045469
k61 k108 0.022678 0.045308
k61 k109 0.022742 0.045495
k61 k110 0.022431 0.045516
k61 k111 0.022598 0.045488
k61 k112 0.022598 0.045488
k61 k113 0.022598 0.045488
k61 k114 0.022598 0.045488
k61 k115 0.022547 0.045531
k61 k116 0.022546 0.045484
k61 k117 0.022667 0.045507
k61 k118 0.022815 0.045387
k61 k119 0.022999 0.045413
k61 k120 0.022600 0.045488
k61 k121 0.022597 0.045488
k61 k122 0.022598 0.045488
k61 k123 0.022598 0.045488
k61 k124 0.023002 0.045542
k61 k125 0.022598 0.045488
k61 k126 0.022597 0.045488
k61 k127 0.022601 0.045486
k61 k128 0.022600 0.045488
k61 k129 0.022584 0.045475
k61 k130 0.022321 0.045487
k61 k131 0.022598 0.045488
k61 k132 0.022598 0.045488
k61 k133 0.022598 0.045488
k61 k134 0.022598 0.045488
k61 k135 0.022595 0.045488
k61 k136 0.022621 0.045477
k61 k137 0.022594 0.045491
k61 k138 0.022460 0.045479
k61 k139 0.022387 0.045607
k61 k140 0.022335 0.045630
k61 k141 0.022599 0.045488
k61 k142 0.022595 0.045486
k61 k143 0.022598 0.045488
k61 k144 0.022598 0.045488
k61 k145 0.022598 0.045488
k61 k146 0.022600 0.045488
k61 k147 0.022598 0.045488
k61 k148 0.022581 0.045476
k61 k149 0.022593 0.045489
k61 k150 0.022452 0.045533
k61 k151 0.022598 0.045488
k61 k152 0.022598 0.045488
k61 k153 0.022598 0.045488
k61 k154 0.022599 0.045488
k61 k155 0.022599 0.045488
k61 k156 0.022598 0.045488
k61 k157 0.022615 0.045501
k61 k158 0.022596 0.045488
k61 k159 0.022632 0.045494
k61 k160 0.022592 0.045486
k61 k161 0.022599 0.045527
k61 k162 0.022599 0.045488
k61 k163 0.022680 0.045501
k61 k164 0.022599 0.045488
k61 k165 0.022320 0.045487
k61 k166 0.022599 0.045488
k61 k167 0.022590 0.045490
k61 k168 0.022595 0.045489
k61 k169 0.022664 0.045507
k61 k170 0.022596 0.045488
k61 k171 0.022557 0.045481
k61 k172 0.022585 0.045489
k61 k173 0.022649 0.045491
k61 k174 0.022598 0.045488
k61 k175 0.022608 0.045490
k61 k176 0.022599 0.045489
k61 k177 0.022613 0.045490
k61 k178 0.022548 0.045491
k61 k179 0.022543 0.045473
k61 k180 0.022603 0.045488
k61 k181 0.022158 0.045482
k61 k182 0.022598 0.045488
k61 k183 0.022602 0.045492
k61 k184 0.022634 0.045499
k61 k185 0.022594 0.045489
k61 k186 0.022598 0.045479
k61 k187 0.022595 0.045489
k61 k188 0.022568 0.045488
k61 k189 0.022614 0.045487
k61 k190 0.022483 0.045477
k61 k191 0.022440 0.045504
k61 k192 0.022328 0.045365
k61 k193 0.022733 0.045448
k61 k194 0.022593 0.045491
k61 k195 0.022598 0.045488
k61 k196 0.022599 0.045488
k61 k197 0.022598 0.045488
k61 k198 0.022613 0.045489
k61 k199 0.022558 0.045466
k61 k200 0.022623 0.045461
k61 k201 0.022580 0.045488
k61 k202 0.022598 0.045488
k61 k203 0.022513 0.045969
k61 k204 0.022590 0.045486
k61 k205 0.022599 0.045489
k61 k206 0.022596 0.045490
k61 k207 0.022625 0.045479
k61 k208 0.022598 0.045489
k61 k209 0.022594 0.045482
k61 k210 0.022588 0.045487
k61 k211 0.022664 0.045469
k61 k212 0.022599 0.045509
k61 k213 0.022751 0.045406
k61 k214 0.022720 0.045538
k61 k215 0.022550 0.045487
k61 k216 0.022598 0.045488
k61 k217 0.022599 0.045488
k61 k218 0.022598 0.045488
k61 k219 0.022598 0.045488
k61 k220 0.022596 0.045487
k61 k221 0.022598 0.045488
k61 k222 0.022598 0.045488
k61 k223 0.022496 0.045391
k61 k224 0.022577 0.045487
k61 k225 0.022596 0.045488
k61 k226 0.022551 0.045485
k61 k227 0.022543 0.045485
k61 k228 0.022592 0.045488
k61 k229 0.022598 0.045488
k61 k230 0.022602 0.045488
k61 k231 0.022600 0.045488
k61 k232 0.022607 0.045485
k61 k233 0.022626 0.045489
k61 k234 0.022629 0.045476
k61 k235 0.022600 0.045486
k61 k236 0.022597 0.045488
k61 k237 0.022598 0.045488
k61 k238 0.022596 0.045488
k61 k239 0.022598 0.045488
k61 k240 0.022593 0.045485
k61 k241 0.022598 0.045488
k61 k242 0.022604 0.045482
k61 k243 0.022598 0.045488
k61 k244 0.022607 0.045486
k61 k245 0.022583 0.045492
k61 k246 0.022599 0.045489
k61 k247 0.022597 0.045489
k61 k248 0.022517 0.045487
k61 k249 0.022598 0.045488
k61 k250 0.022599 0.045488
k61 k251 0.022597 0.045488
k61 k252 0.022600 0.045488
k61 k253 0.022598 0.045488
k61 k254 0.022596 0.045489
k61 k255 0.022584 0.045488
k61 k256 0.022597 0.045488
k61 k257 0.022543 0.045485
k61 k258 0.022598 0.045488
k61 k259 0.022599 0.045488
k61 k260 0.022598 0.045488
k61 k261 0.022599 0.045488
k61 k262 0.022593 0.045488
k61 k263 0.022599 0.045488
k61 k264 0.022599 0.045488
k61 k265 0.022667 0.045448
k61 k266 0.022573 0.045493
k61 k267 0.022599 0.045485
k61 k268 0.022601 0.045488
k61 k269 0.022597 0.045488
k61 k270 0.022595 0.045489
k61 k271 0.022599 0.045488
k61 k272 0.022594 0.045487
k61 k273 0.022598 0.045488
k61 k274 0.022611 0.045497
k61 k275 0.022550 0.045482
k61 k276 0.022490 0.045541
k61 k277 0.022653 0.045495
k61 k278 0.022603 0.045489
k61 k279 0.022598 0.045488
k61 k280 0.022609 0.045486
k61 k281 0.022524 0.045491
k61 k282 0.022598 0.045488
k61 k283 0.022598 0.045488
k61 k284 0.023002 0.045541
k61 k285 0.022598 0.045488
k61 k286 0.022625 0.045493
k61 k287 0.022612 0.045490
k61 k288 0.022545 0.045524
k61 k289 0.022597 0.045488
k61 k290 0.022511 0.045535
k61 k291 0.021773 0.046316
k61 k292 0.022542 0.045485
k61 k293 0.022757 0.045466
k61 k294 0.022527 0.045478
k61 k295 0.021816 0.045527
k61 k296 0.022594 0.045495
k61 k297 0.022461 0.045506
k61 k298 0.020152 0.046575
k61 k299 0.022524 0.045473
k61 k300 0.022601 0.045489
k61 k301 0.022553 0.045481
k61 k302 0.022584 0.045485
k61 k303 0.022598 0.045488
k61 k304 0.022596 0.045488
k61 k305 0.022614 0.045491
k61 k306 0.022598 0.045488
k61 k307 0.022659 0.045493
k61 k308 0.022611 0.045497
k61 k309 0.022571 0.045490
k61 k310 0.022600 0.045488
k61 k311 0.022583 0.045475
k61 k312 0.022632 0.045453
k61 k313 0.022599 0.045488
k61 k314 0.022741 0.045458
k61 k315 0.022598 0.045488
k61 k316 0.022561 0.045450
k61 k317 0.022593 0.045486
k61 k318 0.022857 0.045504
k61 k319 0.022601 0.045514
k61 k320 0.022622 0.045476
k61 k321 0.022606 0.045489
k61 k322 0.022593 0.045479
k61 k323 0.022666 0.045476
k61 k324 0.022596 0.045488
k61 k325 0.022598 0.045488
k61 k326 0.022598 0.045488
k61 k327 0.022588 0.045488
k61 k328 0.022570 0.045481
k61 k329 0.022612 0.045493
k61 k330 0.022611 0.045488
k61 k331 0.022598 0.045488
k61 k332 0.022633 0.045489
k61 k333 0.022985 0.045525
k61 k334 0.022598 0.045488
k61 k335 0.022598 0.045488
k61 k336 0.022407 0.045573
k61 k337 0.022481 0.045536
k61 k338 0.022602 0.045480
k61 k339 0.022519 0.045466
k61 k340 0.022255 0.045473
k61 k341 0.022538 0.045474
k61 k342 0.022586 0.045487
k61 k343 0.022635 0.045478
k61 k344 0.022598 0.045488
k61 k345 0.022598 0.045488
k61 k346 0.022598 0.045488
k61 k347 0.022598 0.045488
k61 k348 0.022598 0.045488
k61 k349 0.022600 0.045489
k61 k350 0.022603 0.045490
k61 k351 0.022595 0.045489
k61 k352 0.022598 0.045488
k61 k353 0.022570 0.045495
k61 k354 0.022638 0.045486
k61 k355 0.022598 0.045488
k61 k356 0.022608 0.045482
k61 k357 0.022604 0.045488
k61 k358 0.022587 0.045489
k61 k359 0.022600 0.045488
k61 k360 0.022624 0.045492
k61 k361 0.023040 0.045536
k61 k362 0.022607 0.045486
k61 k363 0.022598 0.045488
k61 k364 0.022599 0.045488
k61 k365 0.022598 0.045488
k61 k366 0.022598 0.045488
k61 k367 0.022598 0.045488
k61 k368 0.022598 0.045488
k61 k369 0.022598 0.045488
k61 k370 0.022598 0.045488
k61 k371 0.022598 0.045488
k61 k372 0.022598 0.045488
k61 k373 0.022542 0.045485
k61 k374 0.022597 0.045488
k61 k375 0.022598 0.045488
k61 k376 0.022598 0.045488
k61 k377 0.022594 0.045488
k61 k378 0.022600 0.045488
k61 k379 0.022598 0.045488
k61 k380 0.022598 0.045488
k61 k381 0.022542 0.045485
k61 k382 0.022597 0.045488
k61 k383 0.023003 0.045542
k61 k384 0.022598 0.045488
k61 k385 0.022654 0.045492
k61 k386 0.022598 0.045489
k61 k387 0.022599 0.045489
k61 k388 0.022598 0.045488
k61 k389 0.022599 0.045488
k61 k390 0.022598 0.045488
k61 k391 0.022588 0.045488
k61 k392 0.022593 0.045488
k61 k393 0.022597 0.045489
k61 k394 0.022599 0.045488
k61 k395 0.022598 0.045488
k61 k396 0.022596 0.045489
k61 k397 0.022598 0.045488
k61 k398 0.022633 0.045473
k61 k399 0.022561 0.045495
k61 k400 0.022613 0.045490
k61 k401 0.022575 0.045496
k61 k402 0.022577 0.045464
k61 k403 0.022668 0.045494
k61 k404 0.022599 0.045486
k61 k405 0.022593 0.045488
k62 k63 -0.006925 0.016423
k62 k64 -0.006927 0.016422
k62 k65 -0.006927 0.016423
k62 k66 -0.006928 0.016422
k62 k67 -0.006929 0.016420
k62 k68 -0.006914 0.016427
k62 k69 -0.006723 0.016088
k62 k70 -0.006975 0.016416
k62 k71 -0.006937 0.016421
k62 k72 -0.006927 0.016423
k62 k73 -0.006935 0.016421
k62 k74 -0.006927 0.016423
k62 k75 -0.006907 0.016425
k62 k76 -0.006927 0.016423
k62 k77 -0.006927 0.016423
k62 k78 -0.006926 0.016423
k62 k79 -0.006915 0.016424
k62 k80 -0.006924 0.016424
k62 k81 -0.006925 0.016408
k62 k82 -0.006909 0.016419
k62 k83 -0.006931 0.016422
k62 k84 -0.006927 0.016423
k62 k85 -0.006927 0.016423
k62 k86 -0.006899 0.016419
k62 k87 -0.006921 0.016424
k62 k88 -0.006927 0.016423
k62 k89 -0.006927 0.016423
k62 k90 -0.006927 0.016423
k62 k91 -0.006929 0.016423
k62 k92 -0.006927 0.016423
k62 k93 -0.006927 0.016423
k62 k94 -0.006927 0.016423
k62 k95 -0.006927 0.016423
k62 k96 -0.006927 0.016423
k62 k97 -0.006927 0.016423
k62 k98 -0.006927 0.016423
k62 k99 -0.006927 0.016423
k62 k100 -0.006927 0.016423
k62 k101 -0.006928 0.016423
k62 k102 -0.006927 0.016423
k62 k103 -0.006927 0.016423
k62 k104 -0.007410 0.017547
k62 k105 -0.006254 0.015300
k62 k106 -0.007415 0.017167
k62 k107 -0.006923 0.016534
k62 k108 -0.006818 0.016385
k62 k109 -0.006921 0.016369
k62 k110 -0.006927 0.016424
k62 k111 -0.006927 0.016423
k62 k112 -0.006927 0.016423
k62 k113 -0.006927 0.016423
k62 k114 -0.006927 0.016423
k62 k115 -0.006973 0.016509
k62 k116 -0.006933 0.016416
k62 k117 -0.006923 0.016424
k62 k118 -0.006768 0.016131
k62 k119 -0.006697 0.015992
k62 k120 -0.006927 0.016423
k62 k121 -0.006928 0.016423
k62 k122 -0.006927 0.016423
k62 k123 -0.006927 0.016423
k62 k124 -0.006926 0.016423
k62 k125 -0.006927 0.016423
k62 k126 -0.006927 0.016423
k62 k127 -0.006929 0.016422
k62 k128 -0.006926 0.016421
k62 k129 -0.006918 0.016408
k62 k130 -0.006927 0.016423
k62 k131 -0.006927 0.016423
k62 k132 -0.006927 0.016423
k62 k133 -0.006927 0.016423
k62 k134 -0.006927 0.016423
k62 k135 -0.006927 0.016423
k62 k136 -0.006927 0.016414
k62 k137 -0.006931 0.016430
k62 k138 -0.006936 0.016429
k62 k139 -0.007131 0.016778
k62 k140 -0.007101 0.016758
k62 k141 -0.006927 0.016423
k62 k142 -0.006926 0.016423
k62 k143 -0.006927 0.016423
k62 k144 -0.006927 0.016423
k62 k145 -0.006927 0.016423
k62 k146 -0.006927 0.016423
k62 k147 -0.006927 0.016423
k62 k148 -0.006926 0.016421
k62 k149 -0.006930 0.016427
k62 k150 -0.007001 0.016558
k62 k151 -0.006927 0.016423
k62 k152 -0.006927 0.016423
k62 k153 -0.006927 0.016423
k62 k154 -0.006927 0.016423
k62 k155 -0.006927 0.016423
k62 k156 -0.006927 0.016423
k62 k157 -0.006925 0.016422
k62 k158 -0.006927 0.016423
k62 k159 -0.006919 0.016422
k62 k160 -0.006912 0.016425
k62 k161 -0.006925 0.016424
k62 k162 -0.006927 0.016423
k62 k163 -0.006931 0.016423
k62 k164 -0.006927 0.016423
k62 k165 -0.006927 0.016423
k62 k166 -0.006927 0.016423
k62 k167 -0.006927 0.016423
k62 k168 -0.006927 0.016423
k62 k169 -0.006927 0.016423
k62 k170 -0.006927 0.016423
k62 k171 -0.006941 0.016443
k62 k172 -0.006927 0.016423
k62 k173 -0.006925 0.016423
k62 k174 -0.006927 0.016423
k62 k175 -0.006928 0.016422
k62 k176 -0.006927 0.016423
k62 k177 -0.006925 0.016423
k62 k178 -0.006954 0.016449
k62 k179 -0.006891 0.016359
k62 k180 -0.006928 0.016423
k62 k181 -0.007493 0.017337
k62 k182 -0.006927 0.016423
k62 k183 -0.006928 0.016424
k62 k184 -0.006929 0.016424
k62 k185 -0.006928 0.016426
k62 k186 -0.006914 0.016401
k62 k187 -0.006928 0.016423
k62 k188 -0.006927 0.016424
k62 k189 -0.006926 0.016422
k62 k190 -0.006946 0.016423
k62 k191 -0.006959 0.016463
k62 k192 -0.006804 0.016299
k62 k193 -0.006859 0.016299
k62 k194 -0.006927 0.016423
k62 k195 -0.006927 0.016423
k62 k196 -0.006925 0.016422
k62 k197 -0.006927 0.016423
k62 k198 -0.006922 0.016424
k62 k199 -0.006920 0.016416
k62 k200 -0.006920 0.016423
k62 k201 -0.006924 0.016423
k62 k202 -0.006927 0.016423
k62 k203 -0.007513 0.017477
k62 k204 -0.006923 0.016415
k62 k205 -0.006915 0.016425
k62 k206 -0.006927 0.016425
k62 k207 -0.006915 0.016404
k62 k208 -0.006927 0.016423
k62 k209 -0.006927 0.016423
k62 k210 -0.006926 0.016421
k62 k211 -0.006930 0.016425
k62 k212 -0.006981 0.016503
k62 k213 -0.006809 0.016265
k62 k214 -0.006935 0.016437
k62 k215 -0.006937 0.016422
k62 k216 -0.006927 0.016423
k62 k217 -0.006927 0.016423
k62 k218 -0.006927 0.016423
k62 k219 -0.006927 0.016423
k62 k220 -0.006927 0.016423
k62 k221 -0.006927 0.016423
k62 k222 -0.006927 0.016423
k62 k223 -0.006870 0.016322
k62 k224 -0.006948 0.016427
k62 k225 -0.006927 0.016422
k62 k226 -0.006924 0.016422
k62 k227 -0.006936 0.016421
k62 k228 -0.006927 0.016423
k62 k229 -0.006927 0.016423
k62 k230 -0.006927 0.016423
k62 k231 -0.006927 0.016423
k62 k232 -0.006930 0.016423
k62 k233 -0.006927 0.016425
k62 k234 -0.006907 0.016385
k62 k235 -0.006924 0.016416
k62 k236 -0.006927 0.016423
k62 k237 -0.006927 0.016423
k62 k238 -0.006928 0.016423
k62 k239 -0.006927 0.016423
k62 k240 -0.006929 0.016422
k62 k241 -0.006927 0.016423
k62 k242 -0.006927 0.016423
k62 k243 -0.006927 0.016423
k62 k244 -0.006929 0.016421
k62 k245 -0.006929 0.016413
k62 k246 -0.006927 0.016423
k62 k247 -0.006925 0.016423
k62 k248 -0.006953 0.016420
k62 k249 -0.006927 0.016423
k62 k250 -0.006927 0.016423
k62 k251 -0.006927 0.016423
k62 k252 -0.006927 0.016423
k62 k253 -0.006927 0.016423
k62 k254 -0.006926 0.016423
k62 k255 -0.006929 0.016428
k62 k256 -0.006927 0.016423
k62 k257 -0.006936 0.016421
k62 k258 -0.006927 0.016423
k62 k259 -0.006927 0.016423
k62 k260 -0.006927 0.016423
k62 k261 -0.006927 0.016423
k62 k262 -0.006933 0.016422
k62 k263 -0.006926 0.016423
k62 k264 -0.006927 0.016423
k62 k265 -0.006887 0.016338
k62 k266 -0.006923 0.016423
k62 k267 -0.006925 0.016419
k62 k268 -0.006927 0.016423
k62 k269 -0.006927 0.016422
k62 k270 -0.006927 0.016423
k62 k271 -0.006927 0.016423
k62 k272 -0.006926 0.016423
k62 k273 -0.006927 0.016423
k62 k274 -0.006925 0.016423
k62 k275 -0.006930 0.016410
k62 k276 -0.007021 0.016584
k62 k277 -0.006929 0.016428
k62 k278 -0.006927 0.016423
k62 k279 -0.006927 0.016423
k62 k280 -0.006925 0.016423
k62 k281 -0.006933 0.016421
k62 k282 -0.006927 0.016423
k62 k283 -0.006927 0.016423
k62 k284 -0.006926 0.016423
k62 k285 -0.006927 0.016423
k62 k286 -0.006928 0.016421
k62 k287 -0.006927 0.016423
k62 k288 -0.006988 0.016574
k62 k289 -0.006927 0.016423
k62 k290 -0.006945 0.016425
k62 k291 -0.008015 0.018379
k62 k292 -0.006936 0.016421
k62 k293 -0.006944 0.016430
k62 k294 -0.006925 0.016418
k62 k295 -0.006892 0.016428
k62 k296 -0.006933 0.016435
k62 k297 -0.006943 0.016431
k62 k298 -0.008921 0.020017
k62 k299 -0.006954 0.016419
k62 k300 -0.006926 0.016423
k62 k301 -0.006925 0.016423
k62 k302 -0.006932 0.016423
k62 k303 -0.006927 0.016423
k62 k304 -0.006927 0.016423
k62 k305 -0.006927 0.016423
k62 k306 -0.006927 0.016423
k62 k307 -0.006929 0.016422
k62 k308 -0.006926 0.016423
k62 k309 -0.006928 0.016424
k62 k310 -0.006927 0.016423
k62 k311 -0.006934 0.016423
k62 k312 -0.006936 0.016469
k62 k313 -0.006927 0.016423
k62 k314 -0.006874 0.016424
k62 k315 -0.006927 0.016423
k62 k316 -0.006935 0.016423
k62 k317 -0.006927 0.016423
k62 k318 -0.006894 0.016335
k62 k319 -0.006915 0.016425
k62 k320 -0.006923 0.016421
k62 k321 -0.006932 0.016423
k62 k322 -0.006922 0.016423
k62 k323 -0.006913 0.016423
k62 k324 -0.006927 0.016423
k62 k325 -0.006927 0.016423
k62 k326 -0.006927 0.016423
k62 k327 -0.006928 0.016423
k62 k328 -0.006928 0.016423
k62 k329 -0.006927 0.016423
k62 k330 -0.006928 0.016425
k62 k331 -0.006927 0.016423
k62 k332 -0.006904 0.016423
k62 k333 -0.006953 0.016503
k62 k334 -0.006927 0.016423
k62 k335 -0.006927 0.016423
k62 k336 -0.006914 0.016423
k62 k337 -0.007001 0.016418
k62 k338 -0.006926 0.016421
k62 k339 -0.006951 0.016412
k62 k340 -0.006939 0.016405
k62 k341 -0.006982 0.016425
k62 k342 -0.006928 0.016423
k62 k343 -0.006927 0.016423
k62 k344 -0.006927 0.016423
k62 k345 -0.006927 0.016423
k62 k346 -0.006927 0.016423
k62 k347 -0.006927 0.016423
k62 k348 -0.006927 0.016423
k62 k349 -0.006926 0.016423
k62 k350 -0.006927 0.016423
k62 k351 -0.006928 0.016423
k62 k352 -0.006927 0.016423
k62 k353 -0.006920 0.016423
k62 k354 -0.006929 0.016422
k62 k355 -0.006927 0.016423
k62 k356 -0.006929 0.016423
k62 k357 -0.006926 0.016423
k62 k358 -0.006924 0.016423
k62 k359 -0.006927 0.016423
k62 k360 -0.006938 0.016427
k62 k361 -0.006928 0.016423
k62 k362 -0.006933 0.016423
k62 k363 -0.006927 0.016423
k62 k364 -0.006926 0.016423
k62 k365 -0.006926 0.016423
k62 k366 -0.006927 0.016423
k62 k367 -0.006927 0.016423
k62 k368 -0.006927 0.016423
k62 k369 -0.006927 0.016423
k62 k370 -0.006927 0.016423
k62 k371 -0.006927 0.016423
k62 k372 -0.006927 0.016423
k62 k373 -0.006936 0.016421
k62 k374 -0.006926 0.016423
k62 k375 -0.006926 0.016423
