Parameter S1 S1_conf ST ST_conf
k3 k207 0.023300 0.069288
k3 k208 0.023257 0.069286
k3 k209 0.023243 0.069289
k3 k210 0.023309 0.069291
k3 k211 0.023596 0.069304
k3 k212 0.023340 0.069273
k3 k213 0.022854 0.069149
k3 k214 0.023075 0.069266
k3 k215 0.023241 0.069293
k3 k216 0.023273 0.069289
k3 k217 0.023268 0.069289
k3 k218 0.023271 0.069289
k3 k219 0.023269 0.069289
k3 k220 0.023270 0.069289
k3 k221 0.023271 0.069289
k3 k222 0.023271 0.069289
k3 k223 0.023217 0.069283
k3 k224 0.023343 0.069306
k3 k225 0.023275 0.069289
k3 k226 0.023252 0.069291
k3 k227 0.023240 0.069292
k3 k228 0.023263 0.069289
k3 k229 0.023281 0.069291
k3 k230 0.023275 0.069290
k3 k231 0.023267 0.069289
k3 k232 0.023274 0.069290
k3 k233 0.023254 0.069284
k3 k234 0.023259 0.069297
k3 k235 0.023401 0.069284
k3 k236 0.023272 0.069289
k3 k237 0.023271 0.069289
k3 k238 0.023265 0.069290
k3 k239 0.023271 0.069289
k3 k240 0.023268 0.069287
k3 k241 0.023271 0.069289
k3 k242 0.023244 0.069284
k3 k243 0.023277 0.069289
k3 k244 0.023261 0.069290
k3 k245 0.023245 0.069288
k3 k246 0.023271 0.069289
k3 k247 0.023263 0.069290
k3 k248 0.023190 0.069292
k3 k249 0.023271 0.069289
k3 k250 0.023264 0.069288
k3 k251 0.023266 0.069290
k3 k252 0.023272 0.069289
k3 k253 0.023276 0.069289
k3 k254 0.023282 0.069290
k3 k255 0.023289 0.069291
k3 k256 0.023269 0.069290
k3 k257 0.023240 0.069291
k3 k258 0.023271 0.069289
k3 k259 0.023273 0.069289
k3 k260 0.023270 0.069289
k3 k261 0.023264 0.069288
k3 k262 0.023258 0.069288
k3 k263 0.023274 0.069290
k3 k264 0.023270 0.069289
k3 k265 0.023460 0.069283
k3 k266 0.023358 0.069304
k3 k267 0.023265 0.069290
k3 k268 0.023261 0.069290
k3 k269 0.023281 0.069290
k3 k270 0.023272 0.069289
k3 k271 0.023276 0.069289
k3 k272 0.023260 0.069290
k3 k273 0.023287 0.069289
k3 k274 0.023226 0.069284
k3 k275 0.023236 0.069295
k3 k276 0.023362 0.069283
k3 k277 0.023197 0.069292
k3 k278 0.023275 0.069289
k3 k279 0.023271 0.069289
k3 k280 0.023260 0.069288
k3 k281 0.023296 0.069301
k3 k282 0.023271 0.069289
k3 k283 0.023270 0.069289
k3 k284 0.023271 0.069289
k3 k285 0.023271 0.069289
k3 k286 0.023240 0.069269
k3 k287 0.023271 0.069290
k3 k288 0.023582 0.069287
k3 k289 0.023272 0.069289
k3 k290 0.023092 0.069319
k3 k291 0.023150 0.069372
k3 k292 0.023287 0.069292
k3 k293 0.023600 0.069277
k3 k294 0.023169 0.069310
k3 k295 0.026232 0.069487
k3 k296 0.023235 0.069284
k3 k297 0.022844 0.069296
k3 k298 0.023636 0.069382
k3 k299 0.023234 0.069304
k3 k300 0.023270 0.069288
k3 k301 0.023236 0.069297
k3 k302 0.023017 0.069257
k3 k303 0.023277 0.069289
k3 k304 0.023272 0.069289
k3 k305 0.023269 0.069288
k3 k306 0.023270 0.069289
k3 k307 0.023254 0.069284
k3 k308 0.023315 0.069293
k3 k309 0.023242 0.069292
k3 k310 0.023273 0.069290
k3 k311 0.022969 0.069275
k3 k312 0.022287 0.069417
k3 k313 0.023357 0.069274
k3 k314 0.023644 0.069284
k3 k315 0.023271 0.069289
k3 k316 0.023650 0.069282
k3 k317 0.023316 0.069290
k3 k318 0.023497 0.069221
k3 k319 0.023133 0.069295
k3 k320 0.023022 0.069268
k3 k321 0.023232 0.069285
k3 k322 0.023189 0.069294
k3 k323 0.023236 0.069294
k3 k324 0.023276 0.069290
k3 k325 0.023274 0.069288
k3 k326 0.023280 0.069290
k3 k327 0.023368 0.069283
k3 k328 0.023147 0.069282
k3 k329 0.023291 0.069289
k3 k330 0.023245 0.069291
k3 k331 0.023267 0.069291
k3 k332 0.023532 0.069265
k3 k333 0.023281 0.069332
k3 k334 0.023458 0.069254
k3 k335 0.023271 0.069289
k3 k336 0.023466 0.069305
k3 k337 0.024235 0.069490
k3 k338 0.023299 0.069294
k3 k339 0.023069 0.069231
k3 k340 0.023100 0.069252
k3 k341 0.023378 0.069327
k3 k342 0.023318 0.069286
k3 k343 0.023326 0.069285
k3 k344 0.023271 0.069289
k3 k345 0.023269 0.069289
k3 k346 0.023271 0.069289
k3 k347 0.023264 0.069290
k3 k348 0.023264 0.069290
k3 k349 0.023251 0.069289
k3 k350 0.023269 0.069290
k3 k351 0.023291 0.069286
k3 k352 0.023261 0.069290
k3 k353 0.023285 0.069291
k3 k354 0.023315 0.069287
k3 k355 0.023295 0.069289
k3 k356 0.023120 0.069314
k3 k357 0.023282 0.069281
k3 k358 0.023313 0.069284
k3 k359 0.023271 0.069289
k3 k360 0.023199 0.069285
k3 k361 0.023113 0.069281
k3 k362 0.023298 0.069292
k3 k363 0.023274 0.069290
k3 k364 0.023266 0.069289
k3 k365 0.023271 0.069289
k3 k366 0.023267 0.069289
k3 k367 0.023271 0.069289
k3 k368 0.023271 0.069289
k3 k369 0.023271 0.069289
k3 k370 0.023272 0.069289
k3 k371 0.023265 0.069290
k3 k372 0.023271 0.069289
k3 k373 0.023242 0.069291
k3 k374 0.023255 0.069289
k3 k375 0.023270 0.069289
k3 k376 0.023273 0.069290
k3 k377 0.023254 0.069290
k3 k378 0.023266 0.069290
k3 k379 0.023268 0.069289
k3 k380 0.023271 0.069289
k3 k381 0.023251 0.069290
k3 k382 0.023269 0.069290
k3 k383 0.023270 0.069289
k3 k384 0.023271 0.069289
k3 k385 0.023334 0.069293
k3 k386 0.023276 0.069286
k3 k387 0.023266 0.069290
k3 k388 0.023268 0.069289
k3 k389 0.023280 0.069290
k3 k390 0.023271 0.069289
k3 k391 0.023265 0.069291
k3 k392 0.023243 0.069287
k3 k393 0.023250 0.069292
k3 k394 0.023277 0.069289
k3 k395 0.023271 0.069289
k3 k396 0.023417 0.069284
k3 k397 0.023226 0.069289
k3 k398 0.022902 0.069259
k3 k399 0.023411 0.069282
k3 k400 0.023088 0.069286
k3 k401 0.023276 0.069291
k3 k402 0.023570 0.069297
k3 k403 0.023323 0.069284
k3 k404 0.023280 0.069290
k3 k405 0.023277 0.069287
k4 k5 -0.000762 0.016153
k4 k6 -0.002223 0.015907
k4 k7 -0.000779 0.016076
k4 k8 -0.001096 0.016185
k4 k9 -0.000652 0.016131
k4 k10 -0.000587 0.016127
k4 k11 -0.000592 0.016127
k4 k12 -0.000593 0.016122
k4 k13 -0.000590 0.016127
k4 k14 -0.000461 0.016133
k4 k15 -0.000678 0.016119
k4 k16 -0.000599 0.016128
k4 k17 -0.000016 0.016132
k4 k18 -0.000549 0.016127
k4 k19 -0.000505 0.016120
k4 k20 -0.000666 0.016130
k4 k21 -0.000334 0.016050
k4 k22 -0.000585 0.016127
k4 k23 -0.000689 0.016081
k4 k24 -0.000596 0.016127
k4 k25 -0.000632 0.016122
k4 k26 -0.000644 0.016126
k4 k27 -0.000601 0.016129
k4 k28 -0.000604 0.016234
k4 k29 -0.000721 0.016114
k4 k30 -0.001496 0.016140
k4 k31 -0.001205 0.016170
k4 k32 -0.000609 0.016130
k4 k33 -0.000587 0.016130
k4 k34 -0.000653 0.016077
k4 k35 -0.000620 0.016120
k4 k36 -0.000592 0.016127
k4 k37 -0.000591 0.016127
k4 k38 -0.000551 0.016139
k4 k39 -0.000622 0.016135
k4 k40 -0.000587 0.016127
k4 k41 -0.000659 0.016133
k4 k42 -0.000529 0.016116
k4 k43 -0.000583 0.016127
k4 k44 -0.000591 0.016127
k4 k45 -0.000590 0.016126
k4 k46 -0.000582 0.016126
k4 k47 -0.000583 0.016126
k4 k48 -0.000583 0.016180
k4 k49 -0.000422 0.016119
k4 k50 -0.000330 0.016141
k4 k51 -0.000607 0.016151
k4 k52 -0.000957 0.015999
k4 k53 -0.000818 0.016185
k4 k54 -0.000838 0.016093
k4 k55 -0.000686 0.016126
k4 k56 0.000094 0.016271
k4 k57 0.000037 0.016169
k4 k58 -0.000605 0.016132
k4 k59 -0.000591 0.016127
k4 k60 -0.000591 0.016127
k4 k61 -0.000646 0.016094
k4 k62 -0.000598 0.016127
k4 k63 -0.000533 0.016114
k4 k64 -0.000591 0.016127
k4 k65 -0.000591 0.016127
k4 k66 -0.000596 0.016127
k4 k67 -0.000614 0.016125
k4 k68 -0.000567 0.016130
k4 k69 -0.000580 0.016122
k4 k70 -0.000631 0.016123
k4 k71 -0.000601 0.016126
k4 k72 -0.000591 0.016127
k4 k73 -0.000582 0.016135
k4 k74 -0.000591 0.016127
k4 k75 -0.000668 0.016099
k4 k76 -0.000591 0.016127
k4 k77 -0.000582 0.016127
k4 k78 -0.000591 0.016127
k4 k79 -0.000584 0.016128
k4 k80 -0.000576 0.016125
k4 k81 -0.000495 0.016139
k4 k82 -0.000367 0.016152
k4 k83 -0.000612 0.016131
k4 k84 -0.000590 0.016127
k4 k85 -0.000591 0.016127
k4 k86 -0.000563 0.016134
k4 k87 -0.000596 0.016124
k4 k88 -0.000591 0.016127
k4 k89 -0.000590 0.016127
k4 k90 -0.000591 0.016127
k4 k91 -0.000592 0.016127
k4 k92 -0.000587 0.016126
k4 k93 -0.000591 0.016127
k4 k94 -0.000591 0.016127
k4 k95 -0.000591 0.016127
k4 k96 -0.000591 0.016127
k4 k97 -0.000591 0.016127
k4 k98 -0.000591 0.016127
k4 k99 -0.000591 0.016127
k4 k100 -0.000591 0.016127
k4 k101 -0.000605 0.016122
k4 k102 -0.000591 0.016127
k4 k103 -0.000582 0.016127
k4 k104 0.000169 0.016087
k4 k105 -0.000688 0.016170
k4 k106 -0.000315 0.016125
k4 k107 -0.000931 0.016105
k4 k108 -0.000802 0.016224
k4 k109 -0.000650 0.016130
k4 k110 -0.000844 0.016065
k4 k111 -0.000582 0.016127
k4 k112 -0.000591 0.016127
k4 k113 -0.000591 0.016127
k4 k114 -0.000590 0.016127
k4 k115 -0.000585 0.016123
k4 k116 -0.000592 0.016127
k4 k117 -0.000576 0.016128
k4 k118 -0.000583 0.016125
k4 k119 -0.000572 0.016139
k4 k120 -0.000591 0.016127
k4 k121 -0.000592 0.016127
k4 k122 -0.000591 0.016127
k4 k123 -0.000591 0.016127
k4 k124 -0.000582 0.016127
k4 k125 -0.000591 0.016127
k4 k126 -0.000589 0.016127
k4 k127 -0.000606 0.016127
k4 k128 -0.000593 0.016127
k4 k129 -0.000582 0.016126
k4 k130 -0.000587 0.016127
k4 k131 -0.000591 0.016127
k4 k132 -0.000591 0.016127
k4 k133 -0.000591 0.016127
k4 k134 -0.000591 0.016127
k4 k135 -0.000591 0.016127
k4 k136 -0.000610 0.016131
k4 k137 -0.000591 0.016127
k4 k138 -0.000602 0.016140
k4 k139 -0.000599 0.016124
k4 k140 -0.000554 0.016133
k4 k141 -0.000590 0.016127
k4 k142 -0.000598 0.016129
k4 k143 -0.000591 0.016127
k4 k144 -0.000591 0.016127
k4 k145 -0.000591 0.016127
k4 k146 -0.000591 0.016127
k4 k147 -0.000592 0.016127
k4 k148 -0.000592 0.016130
k4 k149 -0.000591 0.016127
k4 k150 -0.000574 0.016127
k4 k151 -0.000591 0.016127
k4 k152 -0.000591 0.016127
k4 k153 -0.000591 0.016127
k4 k154 -0.000591 0.016127
k4 k155 -0.000591 0.016127
k4 k156 -0.000590 0.016127
k4 k157 -0.000590 0.016127
k4 k158 -0.000590 0.016127
k4 k159 -0.000548 0.016109
k4 k160 -0.000684 0.016149
k4 k161 -0.000706 0.016107
k4 k162 -0.000594 0.016126
k4 k163 -0.000567 0.016129
k4 k164 -0.000589 0.016127
k4 k165 -0.000587 0.016127
k4 k166 -0.000587 0.016126
k4 k167 -0.000610 0.016129
k4 k168 -0.000595 0.016126
k4 k169 -0.000593 0.016120
k4 k170 -0.000585 0.016126
k4 k171 -0.000609 0.016132
k4 k172 -0.000592 0.016127
k4 k173 -0.000593 0.016127
k4 k174 -0.000582 0.016127
k4 k175 -0.000581 0.016128
k4 k176 -0.000584 0.016126
k4 k177 -0.000591 0.016127
k4 k178 -0.000593 0.016132
k4 k179 -0.000554 0.016120
k4 k180 -0.000592 0.016126
k4 k181 -0.000199 0.016032
k4 k182 -0.000591 0.016127
k4 k183 -0.000593 0.016125
k4 k184 -0.000571 0.016123
k4 k185 -0.000643 0.016129
k4 k186 -0.000590 0.016127
k4 k187 -0.000570 0.016134
k4 k188 -0.000518 0.016118
k4 k189 -0.000603 0.016129
k4 k190 -0.000614 0.016106
k4 k191 -0.000580 0.016124
k4 k192 -0.000830 0.016115
k4 k193 -0.000501 0.016113
k4 k194 -0.000587 0.016128
k4 k195 -0.000591 0.016127
k4 k196 -0.000589 0.016127
k4 k197 -0.000593 0.016127
k4 k198 -0.000594 0.016126
k4 k199 -0.000581 0.016126
k4 k200 -0.000582 0.016124
k4 k201 -0.000596 0.016126
k4 k202 -0.000591 0.016127
k4 k203 -0.000505 0.016283
k4 k204 -0.000587 0.016127
k4 k205 -0.000513 0.016096
k4 k206 -0.000549 0.016123
k4 k207 -0.000592 0.016127
k4 k208 -0.000569 0.016135
k4 k209 -0.000592 0.016128
k4 k210 -0.000532 0.016120
k4 k211 -0.000612 0.016105
k4 k212 -0.000583 0.016133
k4 k213 -0.000419 0.016129
k4 k214 -0.000659 0.016133
k4 k215 -0.000591 0.016126
k4 k216 -0.000591 0.016127
k4 k217 -0.000591 0.016127
k4 k218 -0.000591 0.016127
k4 k219 -0.000591 0.016127
k4 k220 -0.000590 0.016127
k4 k221 -0.000591 0.016127
k4 k222 -0.000591 0.016127
k4 k223 -0.000629 0.016132
k4 k224 -0.000592 0.016129
k4 k225 -0.000592 0.016127
k4 k226 -0.000592 0.016126
k4 k227 -0.000593 0.016127
k4 k228 -0.000586 0.016127
k4 k229 -0.000590 0.016127
k4 k230 -0.000590 0.016127
k4 k231 -0.000591 0.016127
k4 k232 -0.000591 0.016127
k4 k233 -0.000590 0.016128
k4 k234 -0.000595 0.016123
k4 k235 -0.000608 0.016129
k4 k236 -0.000591 0.016127
k4 k237 -0.000591 0.016127
k4 k238 -0.000592 0.016127
k4 k239 -0.000591 0.016127
k4 k240 -0.000588 0.016127
k4 k241 -0.000591 0.016127
k4 k242 -0.000590 0.016127
k4 k243 -0.000590 0.016126
k4 k244 -0.000585 0.016128
k4 k245 -0.000654 0.016112
k4 k246 -0.000591 0.016127
k4 k247 -0.000591 0.016127
k4 k248 -0.000593 0.016127
k4 k249 -0.000591 0.016127
k4 k250 -0.000593 0.016127
k4 k251 -0.000590 0.016127
k4 k252 -0.000591 0.016127
k4 k253 -0.000592 0.016127
k4 k254 -0.000589 0.016127
k4 k255 -0.000591 0.016126
k4 k256 -0.000590 0.016127
k4 k257 -0.000592 0.016127
k4 k258 -0.000591 0.016127
k4 k259 -0.000596 0.016127
k4 k260 -0.000590 0.016127
k4 k261 -0.000590 0.016127
k4 k262 -0.000591 0.016127
k4 k263 -0.000591 0.016127
k4 k264 -0.000590 0.016127
k4 k265 -0.000559 0.016142
k4 k266 -0.000598 0.016126
k4 k267 -0.000582 0.016129
k4 k268 -0.000588 0.016126
k4 k269 -0.000594 0.016127
k4 k270 -0.000591 0.016127
k4 k271 -0.000592 0.016127
k4 k272 -0.000594 0.016127
k4 k273 -0.000582 0.016127
k4 k274 -0.000593 0.016127
k4 k275 -0.000587 0.016126
k4 k276 -0.000605 0.016128
k4 k277 -0.000579 0.016134
k4 k278 -0.000591 0.016127
k4 k279 -0.000591 0.016127
k4 k280 -0.000585 0.016126
k4 k281 -0.000588 0.016127
k4 k282 -0.000591 0.016127
k4 k283 -0.000591 0.016127
k4 k284 -0.000593 0.016127
k4 k285 -0.000591 0.016127
k4 k286 -0.000573 0.016134
k4 k287 -0.000590 0.016128
k4 k288 -0.000644 0.016132
k4 k289 -0.000591 0.016127
k4 k290 -0.000456 0.016096
k4 k291 -0.000483 0.016127
k4 k292 -0.000567 0.016124
k4 k293 -0.000523 0.016130
k4 k294 -0.000584 0.016126
k4 k295 -0.001011 0.016117
k4 k296 -0.000592 0.016129
k4 k297 -0.000641 0.016139
k4 k298 -0.000075 0.016171
k4 k299 -0.000589 0.016133
k4 k300 -0.000591 0.016127
k4 k301 -0.000595 0.016129
k4 k302 -0.000604 0.016127
k4 k303 -0.000590 0.016127
k4 k304 -0.000590 0.016127
k4 k305 -0.000590 0.016127
k4 k306 -0.000591 0.016127
k4 k307 -0.000543 0.016123
k4 k308 -0.000565 0.016125
k4 k309 -0.000593 0.016128
k4 k310 -0.000591 0.016126
k4 k311 -0.000534 0.016116
k4 k312 -0.000589 0.016128
k4 k313 -0.000579 0.016127
k4 k314 -0.000553 0.016126
k4 k315 -0.000591 0.016127
k4 k316 -0.000528 0.016147
k4 k317 -0.000589 0.016126
k4 k318 -0.000661 0.016166
k4 k319 -0.000584 0.016115
k4 k320 -0.000578 0.016134
k4 k321 -0.000589 0.016126
k4 k322 -0.000588 0.016127
k4 k323 -0.000585 0.016127
k4 k324 -0.000591 0.016127
k4 k325 -0.000591 0.016127
k4 k326 -0.000591 0.016127
k4 k327 -0.000603 0.016126
k4 k328 -0.000463 0.016116
k4 k329 -0.000598 0.016126
k4 k330 -0.000584 0.016129
k4 k331 -0.000589 0.016127
k4 k332 -0.000550 0.016121
k4 k333 -0.000559 0.016121
k4 k334 -0.000600 0.016127
k4 k335 -0.000591 0.016127
k4 k336 -0.000601 0.016128
k4 k337 -0.000777 0.016085
k4 k338 -0.000604 0.016128
k4 k339 -0.000540 0.016123
k4 k340 -0.000549 0.016119
k4 k341 -0.000573 0.016122
k4 k342 -0.000581 0.016125
k4 k343 -0.000591 0.016127
k4 k344 -0.000591 0.016127
k4 k345 -0.000590 0.016127
k4 k346 -0.000591 0.016127
k4 k347 -0.000582 0.016127
k4 k348 -0.000582 0.016127
k4 k349 -0.000589 0.016127
k4 k350 -0.000591 0.016127
k4 k351 -0.000584 0.016126
k4 k352 -0.000583 0.016127
k4 k353 -0.000591 0.016127
k4 k354 -0.000583 0.016130
k4 k355 -0.000592 0.016127
k4 k356 -0.000586 0.016126
k4 k357 -0.000600 0.016128
k4 k358 -0.000589 0.016129
k4 k359 -0.000594 0.016127
k4 k360 -0.000616 0.016119
k4 k361 -0.000631 0.016127
k4 k362 -0.000575 0.016127
k4 k363 -0.000592 0.016127
k4 k364 -0.000591 0.016127
k4 k365 -0.000590 0.016127
k4 k366 -0.000591 0.016127
k4 k367 -0.000591 0.016127
k4 k368 -0.000591 0.016127
k4 k369 -0.000591 0.016127
k4 k370 -0.000591 0.016127
k4 k371 -0.000583 0.016127
k4 k372 -0.000591 0.016127
k4 k373 -0.000592 0.016127
k4 k374 -0.000592 0.016127
k4 k375 -0.000591 0.016127
k4 k376 -0.000592 0.016127
k4 k377 -0.000587 0.016126
k4 k378 -0.000594 0.016127
k4 k379 -0.000591 0.016127
k4 k380 -0.000591 0.016127
k4 k381 -0.000593 0.016127
k4 k382 -0.000592 0.016127
k4 k383 -0.000591 0.016127
k4 k384 -0.000591 0.016127
k4 k385 -0.000646 0.016134
k4 k386 -0.000590 0.016127
k4 k387 -0.000591 0.016127
k4 k388 -0.000591 0.016127
k4 k389 -0.000592 0.016127
k4 k390 -0.000591 0.016127
k4 k391 -0.000602 0.016126
k4 k392 -0.000484 0.016118
k4 k393 -0.000581 0.016126
k4 k394 -0.000590 0.016127
k4 k395 -0.000591 0.016127
k4 k396 -0.000576 0.016122
k4 k397 -0.000663 0.016139
k4 k398 -0.000688 0.016136
k4 k399 -0.000594 0.016127
k4 k400 -0.000578 0.016126
k4 k401 -0.000591 0.016127
k4 k402 -0.000568 0.016124
k4 k403 -0.000527 0.016116
k4 k404 -0.000588 0.016125
k4 k405 -0.000588 0.016127
k5 k6 0.002062 0.017213
k5 k7 0.000750 0.017913
k5 k8 0.000592 0.017731
k5 k9 0.000725 0.017820
k5 k10 0.001101 0.017884
k5 k11 0.000752 0.017809
k5 k12 0.000811 0.017819
k5 k13 0.000754 0.017810
k5 k14 0.000878 0.017729
k5 k15 0.000528 0.017798
k5 k16 0.000735 0.017810
k5 k17 0.000801 0.017832
k5 k18 0.000763 0.017806
k5 k19 0.000857 0.017799
k5 k20 0.000675 0.017872
k5 k21 0.000940 0.017743
k5 k22 0.000900 0.017741
k5 k23 0.000529 0.017882
k5 k24 0.000757 0.017809
k5 k25 0.000684 0.017852
k5 k26 0.000804 0.017733
k5 k27 0.000755 0.017806
k5 k28 0.001425 0.017749
k5 k29 0.000889 0.017808
k5 k30 0.000005 0.018257
k5 k31 0.002001 0.017118
k5 k32 0.000729 0.017806
k5 k33 0.000759 0.017813
k5 k34 0.000648 0.017801
k5 k35 0.000757 0.017792
k5 k36 0.000753 0.017809
k5 k37 0.000752 0.017809
k5 k38 0.000886 0.017810
k5 k39 0.000744 0.017805
k5 k40 0.000765 0.017809
k5 k41 0.000704 0.017852
k5 k42 0.000733 0.017864
k5 k43 0.000750 0.017811
k5 k44 0.000760 0.017805
k5 k45 0.000745 0.017809
k5 k46 0.000742 0.017810
k5 k47 0.000752 0.017809
k5 k48 0.000994 0.017838
k5 k49 0.000641 0.017840
k5 k50 0.000813 0.017754
k5 k51 0.000806 0.017821
k5 k52 0.000763 0.017792
k5 k53 0.000890 0.017822
k5 k54 0.000780 0.017837
k5 k55 0.000769 0.017804
k5 k56 0.000768 0.017780
k5 k57 0.001167 0.017894
k5 k58 0.000959 0.017844
k5 k59 0.000752 0.017809
k5 k60 0.000752 0.017809
k5 k61 0.000777 0.017800
k5 k62 0.000753 0.017810
k5 k63 0.000772 0.017809
k5 k64 0.000752 0.017809
k5 k65 0.000752 0.017809
k5 k66 0.000763 0.017810
k5 k67 0.000865 0.017757
k5 k68 0.000736 0.017809
k5 k69 0.000771 0.017803
k5 k70 0.000722 0.017805
k5 k71 0.000758 0.017810
k5 k72 0.000752 0.017809
k5 k73 0.000826 0.017801
k5 k74 0.000752 0.017809
k5 k75 0.000753 0.017807
k5 k76 0.000752 0.017809
k5 k77 0.000752 0.017809
k5 k78 0.000753 0.017809
k5 k79 0.000799 0.017826
k5 k80 0.000800 0.017813
k5 k81 0.000671 0.017890
k5 k82 0.000690 0.017831
k5 k83 0.000749 0.017808
k5 k84 0.000751 0.017810
k5 k85 0.000752 0.017809
k5 k86 0.000775 0.017810
k5 k87 0.000739 0.017809
k5 k88 0.000752 0.017809
k5 k89 0.000752 0.017809
k5 k90 0.000752 0.017809
k5 k91 0.000750 0.017810
k5 k92 0.000745 0.017809
k5 k93 0.000752 0.017809
k5 k94 0.000752 0.017809
k5 k95 0.000752 0.017809
k5 k96 0.000752 0.017809
k5 k97 0.000752 0.017809
k5 k98 0.000752 0.017809
k5 k99 0.000752 0.017809
k5 k100 0.000752 0.017809
k5 k101 0.000756 0.017810
k5 k102 0.000752 0.017809
k5 k103 0.000752 0.017809
k5 k104 0.001531 0.017472
k5 k105 0.001687 0.017682
k5 k106 0.001796 0.017851
k5 k107 0.000736 0.017767
k5 k108 0.001391 0.017172
k5 k109 0.000761 0.017805
k5 k110 0.000275 0.017908
k5 k111 0.000752 0.017809
k5 k112 0.000751 0.017809
k5 k113 0.000752 0.017809
k5 k114 0.000753 0.017809
k5 k115 0.000706 0.017811
k5 k116 0.000750 0.017810
k5 k117 0.000791 0.017814
k5 k118 0.000750 0.017824
k5 k119 0.000782 0.017785
k5 k120 0.000751 0.017809
k5 k121 0.000755 0.017809
k5 k122 0.000752 0.017809
k5 k123 0.000752 0.017809
k5 k124 0.000753 0.017809
k5 k125 0.000752 0.017809
k5 k126 0.000755 0.017810
k5 k127 0.000746 0.017810
k5 k128 0.000751 0.017809
k5 k129 0.000730 0.017804
k5 k130 0.001101 0.017884
k5 k131 0.000752 0.017809
k5 k132 0.000752 0.017809
k5 k133 0.000752 0.017809
k5 k134 0.000752 0.017809
k5 k135 0.000753 0.017809
k5 k136 0.000765 0.017805
k5 k137 0.000752 0.017809
k5 k138 0.000794 0.017810
k5 k139 0.000659 0.017871
k5 k140 0.000846 0.017736
k5 k141 0.000752 0.017809
k5 k142 0.000757 0.017808
k5 k143 0.000752 0.017809
k5 k144 0.000752 0.017809
k5 k145 0.000753 0.017809
k5 k146 0.000753 0.017809
k5 k147 0.000752 0.017809
k5 k148 0.000766 0.017804
k5 k149 0.000754 0.017809
k5 k150 0.000770 0.017801
k5 k151 0.000753 0.017809
k5 k152 0.000752 0.017809
k5 k153 0.000752 0.017809
k5 k154 0.000750 0.017809
k5 k155 0.000752 0.017809
k5 k156 0.000751 0.017809
k5 k157 0.000672 0.017843
k5 k158 0.000753 0.017809
k5 k159 0.000601 0.017761
k5 k160 0.000687 0.017852
k5 k161 0.000854 0.017798
k5 k162 0.000751 0.017809
k5 k163 0.000746 0.017809
k5 k164 0.000753 0.017809
k5 k165 0.001101 0.017884
k5 k166 0.000748 0.017809
k5 k167 0.000753 0.017810
k5 k168 0.000744 0.017809
k5 k169 0.000796 0.017795
k5 k170 0.000755 0.017809
k5 k171 0.000737 0.017798
k5 k172 0.000772 0.017814
k5 k173 0.000688 0.017813
k5 k174 0.000752 0.017809
k5 k175 0.000769 0.017813
k5 k176 0.000756 0.017807
k5 k177 0.000752 0.017810
k5 k178 0.000798 0.017788
k5 k179 0.000711 0.017816
k5 k180 0.000752 0.017809
k5 k181 0.000736 0.017804
k5 k182 0.000752 0.017809
k5 k183 0.000756 0.017809
k5 k184 0.000732 0.017800
k5 k185 0.000763 0.017810
k5 k186 0.000750 0.017810
k5 k187 0.000758 0.017812
k5 k188 0.000745 0.017808
k5 k189 0.000745 0.017810
k5 k190 0.000712 0.017813
k5 k191 0.000741 0.017808
k5 k192 0.000696 0.017796
k5 k193 0.000725 0.017807
k5 k194 0.000746 0.017807
k5 k195 0.000752 0.017809
k5 k196 0.000754 0.017809
k5 k197 0.000753 0.017809
k5 k198 0.000746 0.017808
k5 k199 0.000765 0.017806
k5 k200 0.000747 0.017810
k5 k201 0.000751 0.017810
k5 k202 0.000752 0.017809
k5 k203 0.000901 0.017861
k5 k204 0.000754 0.017809
k5 k205 0.000743 0.017807
k5 k206 0.000753 0.017809
k5 k207 0.000753 0.017810
k5 k208 0.000763 0.017812
k5 k209 0.000753 0.017810
k5 k210 0.000748 0.017809
k5 k211 0.000693 0.017811
k5 k212 0.000764 0.017809
k5 k213 0.000652 0.017808
k5 k214 0.000738 0.017813
k5 k215 0.000751 0.017810
k5 k216 0.000752 0.017809
k5 k217 0.000753 0.017809
k5 k218 0.000752 0.017809
k5 k219 0.000753 0.017809
k5 k220 0.000752 0.017809
k5 k221 0.000752 0.017809
k5 k222 0.000752 0.017809
k5 k223 0.000732 0.017813
k5 k224 0.000733 0.017811
k5 k225 0.000752 0.017809
k5 k226 0.000749 0.017809
k5 k227 0.000750 0.017809
k5 k228 0.000753 0.017809
k5 k229 0.000753 0.017809
k5 k230 0.000753 0.017810
k5 k231 0.000753 0.017809
k5 k232 0.000745 0.017809
k5 k233 0.000751 0.017809
k5 k234 0.000749 0.017809
k5 k235 0.000758 0.017808
k5 k236 0.000752 0.017809
k5 k237 0.000752 0.017809
k5 k238 0.000752 0.017809
k5 k239 0.000752 0.017809
k5 k240 0.000754 0.017809
k5 k241 0.000752 0.017809
k5 k242 0.000752 0.017809
k5 k243 0.000752 0.017809
k5 k244 0.000754 0.017811
k5 k245 0.000755 0.017811
k5 k246 0.000752 0.017809
k5 k247 0.000743 0.017808
k5 k248 0.000751 0.017810
k5 k249 0.000752 0.017809
k5 k250 0.000754 0.017809
k5 k251 0.000752 0.017809
k5 k252 0.000752 0.017809
k5 k253 0.000753 0.017809
