Parameter S1 S1_conf ST ST_conf
k181 k386 0.012568 0.049952
k181 k387 0.012579 0.049952
k181 k388 0.012576 0.049952
k181 k389 0.012570 0.049953
k181 k390 0.012575 0.049952
k181 k391 0.012571 0.049951
k181 k392 0.012511 0.049956
k181 k393 0.012579 0.049949
k181 k394 0.012575 0.049953
k181 k395 0.012575 0.049952
k181 k396 0.012579 0.049949
k181 k397 0.012536 0.049952
k181 k398 0.012587 0.049960
k181 k399 0.012628 0.049955
k181 k400 0.012613 0.049954
k181 k401 0.012564 0.049953
k181 k402 0.012502 0.049951
k181 k403 0.012626 0.049956
k181 k404 0.012578 0.049954
k181 k405 0.012577 0.049952
k182 k183 0.000217 0.000432
k182 k184 0.000217 0.000432
k182 k185 0.000217 0.000432
k182 k186 0.000217 0.000432
k182 k187 0.000217 0.000432
k182 k188 0.000217 0.000432
k182 k189 0.000217 0.000432
k182 k190 0.000217 0.000432
k182 k191 0.000217 0.000432
k182 k192 0.000218 0.000435
k182 k193 0.000219 0.000437
k182 k194 0.000217 0.000432
k182 k195 0.000217 0.000432
k182 k196 0.000217 0.000432
k182 k197 0.000217 0.000432
k182 k198 0.000217 0.000432
k182 k199 0.000217 0.000433
k182 k200 0.000217 0.000432
k182 k201 0.000217 0.000432
k182 k202 0.000217 0.000432
k182 k203 0.000208 0.000414
k182 k204 0.000217 0.000432
k182 k205 0.000217 0.000432
k182 k206 0.000217 0.000432
k182 k207 0.000217 0.000433
k182 k208 0.000217 0.000432
k182 k209 0.000217 0.000432
k182 k210 0.000217 0.000432
k182 k211 0.000217 0.000432
k182 k212 0.000216 0.000431
k182 k213 0.000218 0.000435
k182 k214 0.000217 0.000432
k182 k215 0.000217 0.000432
k182 k216 0.000217 0.000432
k182 k217 0.000217 0.000432
k182 k218 0.000217 0.000432
k182 k219 0.000217 0.000432
k182 k220 0.000217 0.000432
k182 k221 0.000217 0.000432
k182 k222 0.000217 0.000432
k182 k223 0.000218 0.000434
k182 k224 0.000217 0.000432
k182 k225 0.000217 0.000432
k182 k226 0.000217 0.000432
k182 k227 0.000217 0.000432
k182 k228 0.000217 0.000432
k182 k229 0.000217 0.000432
k182 k230 0.000217 0.000432
k182 k231 0.000217 0.000432
k182 k232 0.000217 0.000432
k182 k233 0.000217 0.000432
k182 k234 0.000217 0.000433
k182 k235 0.000217 0.000432
k182 k236 0.000217 0.000432
k182 k237 0.000217 0.000432
k182 k238 0.000217 0.000432
k182 k239 0.000217 0.000432
k182 k240 0.000217 0.000432
k182 k241 0.000217 0.000432
k182 k242 0.000217 0.000432
k182 k243 0.000217 0.000432
k182 k244 0.000217 0.000432
k182 k245 0.000217 0.000432
k182 k246 0.000217 0.000432
k182 k247 0.000217 0.000432
k182 k248 0.000217 0.000432
k182 k249 0.000217 0.000432
k182 k250 0.000217 0.000432
k182 k251 0.000217 0.000432
k182 k252 0.000217 0.000432
k182 k253 0.000217 0.000432
k182 k254 0.000217 0.000432
k182 k255 0.000217 0.000432
k182 k256 0.000217 0.000432
k182 k257 0.000217 0.000432
k182 k258 0.000217 0.000432
k182 k259 0.000217 0.000432
k182 k260 0.000217 0.000432
k182 k261 0.000217 0.000432
k182 k262 0.000217 0.000432
k182 k263 0.000217 0.000432
k182 k264 0.000217 0.000432
k182 k265 0.000218 0.000434
k182 k266 0.000217 0.000432
k182 k267 0.000217 0.000432
k182 k268 0.000217 0.000432
k182 k269 0.000217 0.000432
k182 k270 0.000217 0.000432
k182 k271 0.000217 0.000432
k182 k272 0.000217 0.000432
k182 k273 0.000217 0.000432
k182 k274 0.000217 0.000432
k182 k275 0.000217 0.000433
k182 k276 0.000215 0.000429
k182 k277 0.000217 0.000432
k182 k278 0.000217 0.000432
k182 k279 0.000217 0.000432
k182 k280 0.000217 0.000432
k182 k281 0.000217 0.000432
k182 k282 0.000217 0.000432
k182 k283 0.000217 0.000432
k182 k284 0.000217 0.000432
k182 k285 0.000217 0.000432
k182 k286 0.000217 0.000432
k182 k287 0.000217 0.000432
k182 k288 0.000215 0.000428
k182 k289 0.000217 0.000432
k182 k290 0.000217 0.000432
k182 k291 0.000227 0.000452
k182 k292 0.000217 0.000432
k182 k293 0.000217 0.000432
k182 k294 0.000217 0.000432
k182 k295 0.000217 0.000432
k182 k296 0.000217 0.000432
k182 k297 0.000218 0.000434
k182 k298 0.000232 0.000463
k182 k299 0.000217 0.000432
k182 k300 0.000217 0.000432
k182 k301 0.000217 0.000432
k182 k302 0.000217 0.000432
k182 k303 0.000217 0.000432
k182 k304 0.000217 0.000432
k182 k305 0.000217 0.000432
k182 k306 0.000217 0.000432
k182 k307 0.000217 0.000432
k182 k308 0.000217 0.000432
k182 k309 0.000217 0.000432
k182 k310 0.000217 0.000432
k182 k311 0.000217 0.000432
k182 k312 0.000217 0.000432
k182 k313 0.000217 0.000432
k182 k314 0.000217 0.000432
k182 k315 0.000217 0.000432
k182 k316 0.000217 0.000432
k182 k317 0.000217 0.000432
k182 k318 0.000217 0.000433
k182 k319 0.000217 0.000432
k182 k320 0.000217 0.000432
k182 k321 0.000217 0.000432
k182 k322 0.000217 0.000432
k182 k323 0.000217 0.000432
k182 k324 0.000217 0.000432
k182 k325 0.000217 0.000432
k182 k326 0.000217 0.000432
k182 k327 0.000217 0.000432
k182 k328 0.000217 0.000432
k182 k329 0.000217 0.000432
k182 k330 0.000217 0.000432
k182 k331 0.000217 0.000432
k182 k332 0.000217 0.000432
k182 k333 0.000217 0.000432
k182 k334 0.000217 0.000432
k182 k335 0.000217 0.000432
k182 k336 0.000217 0.000432
k182 k337 0.000217 0.000432
k182 k338 0.000217 0.000432
k182 k339 0.000217 0.000432
k182 k340 0.000217 0.000432
k182 k341 0.000217 0.000432
k182 k342 0.000217 0.000432
k182 k343 0.000217 0.000432
k182 k344 0.000217 0.000432
k182 k345 0.000217 0.000432
k182 k346 0.000217 0.000432
k182 k347 0.000217 0.000432
k182 k348 0.000217 0.000432
k182 k349 0.000217 0.000432
k182 k350 0.000217 0.000432
k182 k351 0.000217 0.000432
k182 k352 0.000217 0.000432
k182 k353 0.000217 0.000432
k182 k354 0.000217 0.000432
k182 k355 0.000217 0.000432
k182 k356 0.000217 0.000432
k182 k357 0.000217 0.000432
k182 k358 0.000217 0.000432
k182 k359 0.000217 0.000432
k182 k360 0.000217 0.000432
k182 k361 0.000217 0.000432
k182 k362 0.000217 0.000432
k182 k363 0.000217 0.000432
k182 k364 0.000217 0.000432
k182 k365 0.000217 0.000432
k182 k366 0.000217 0.000432
k182 k367 0.000217 0.000432
k182 k368 0.000217 0.000432
k182 k369 0.000217 0.000432
k182 k370 0.000217 0.000432
k182 k371 0.000217 0.000432
k182 k372 0.000217 0.000432
k182 k373 0.000217 0.000432
k182 k374 0.000217 0.000432
k182 k375 0.000217 0.000432
k182 k376 0.000217 0.000432
k182 k377 0.000217 0.000432
k182 k378 0.000217 0.000432
k182 k379 0.000217 0.000432
k182 k380 0.000217 0.000432
k182 k381 0.000217 0.000432
k182 k382 0.000217 0.000432
k182 k383 0.000217 0.000432
k182 k384 0.000217 0.000432
k182 k385 0.000217 0.000432
k182 k386 0.000217 0.000432
k182 k387 0.000217 0.000432
k182 k388 0.000217 0.000432
k182 k389 0.000217 0.000432
k182 k390 0.000217 0.000432
k182 k391 0.000217 0.000432
k182 k392 0.000217 0.000432
k182 k393 0.000217 0.000432
k182 k394 0.000217 0.000432
k182 k395 0.000217 0.000432
k182 k396 0.000217 0.000432
k182 k397 0.000217 0.000432
k182 k398 0.000217 0.000432
k182 k399 0.000217 0.000432
k182 k400 0.000217 0.000432
k182 k401 0.000217 0.000432
k182 k402 0.000217 0.000432
k182 k403 0.000217 0.000432
k182 k404 0.000217 0.000432
k182 k405 0.000217 0.000432
k183 k184 0.000719 0.002402
k183 k185 0.000719 0.002402
k183 k186 0.000720 0.002403
k183 k187 0.000718 0.002402
k183 k188 0.000718 0.002402
k183 k189 0.000719 0.002402
k183 k190 0.000720 0.002402
k183 k191 0.000717 0.002400
k183 k192 0.000722 0.002412
k183 k193 0.000730 0.002419
k183 k194 0.000719 0.002402
k183 k195 0.000719 0.002402
k183 k196 0.000719 0.002402
k183 k197 0.000719 0.002402
k183 k198 0.000719 0.002402
k183 k199 0.000721 0.002404
k183 k200 0.000721 0.002403
k183 k201 0.000719 0.002402
k183 k202 0.000719 0.002402
k183 k203 0.000679 0.002331
k183 k204 0.000719 0.002403
k183 k205 0.000717 0.002402
k183 k206 0.000719 0.002402
k183 k207 0.000720 0.002404
k183 k208 0.000719 0.002403
k183 k209 0.000719 0.002402
k183 k210 0.000719 0.002402
k183 k211 0.000724 0.002402
k183 k212 0.000713 0.002397
k183 k213 0.000733 0.002414
k183 k214 0.000715 0.002401
k183 k215 0.000719 0.002402
k183 k216 0.000719 0.002402
k183 k217 0.000719 0.002402
k183 k218 0.000719 0.002402
k183 k219 0.000719 0.002402
k183 k220 0.000719 0.002402
k183 k221 0.000719 0.002402
k183 k222 0.000719 0.002402
k183 k223 0.000721 0.002409
k183 k224 0.000718 0.002402
k183 k225 0.000719 0.002402
k183 k226 0.000719 0.002402
k183 k227 0.000719 0.002402
k183 k228 0.000719 0.002402
k183 k229 0.000719 0.002402
k183 k230 0.000719 0.002402
k183 k231 0.000719 0.002402
k183 k232 0.000718 0.002402
k183 k233 0.000720 0.002402
k183 k234 0.000721 0.002405
k183 k235 0.000719 0.002403
k183 k236 0.000719 0.002402
k183 k237 0.000719 0.002402
k183 k238 0.000719 0.002402
k183 k239 0.000719 0.002402
k183 k240 0.000719 0.002402
k183 k241 0.000719 0.002402
k183 k242 0.000719 0.002402
k183 k243 0.000719 0.002402
k183 k244 0.000715 0.002401
k183 k245 0.000719 0.002402
k183 k246 0.000719 0.002402
k183 k247 0.000719 0.002402
k183 k248 0.000719 0.002402
k183 k249 0.000719 0.002402
k183 k250 0.000719 0.002402
k183 k251 0.000719 0.002402
k183 k252 0.000719 0.002402
k183 k253 0.000719 0.002402
k183 k254 0.000720 0.002402
k183 k255 0.000719 0.002402
k183 k256 0.000719 0.002402
k183 k257 0.000719 0.002402
k183 k258 0.000719 0.002402
k183 k259 0.000719 0.002402
k183 k260 0.000719 0.002402
k183 k261 0.000719 0.002402
k183 k262 0.000719 0.002402
k183 k263 0.000719 0.002402
k183 k264 0.000719 0.002402
k183 k265 0.000725 0.002407
k183 k266 0.000720 0.002402
k183 k267 0.000719 0.002403
k183 k268 0.000719 0.002402
k183 k269 0.000719 0.002402
k183 k270 0.000719 0.002402
k183 k271 0.000719 0.002402
k183 k272 0.000719 0.002402
k183 k273 0.000720 0.002402
k183 k274 0.000718 0.002402
k183 k275 0.000719 0.002403
k183 k276 0.000713 0.002387
k183 k277 0.000718 0.002402
k183 k278 0.000719 0.002402
k183 k279 0.000719 0.002402
k183 k280 0.000719 0.002402
k183 k281 0.000719 0.002402
k183 k282 0.000719 0.002402
k183 k283 0.000719 0.002402
k183 k284 0.000719 0.002402
k183 k285 0.000719 0.002402
k183 k286 0.000717 0.002402
k183 k287 0.000719 0.002402
k183 k288 0.000709 0.002384
k183 k289 0.000719 0.002402
k183 k290 0.000721 0.002402
k183 k291 0.000763 0.002482
k183 k292 0.000719 0.002402
k183 k293 0.000724 0.002400
k183 k294 0.000719 0.002403
k183 k295 0.000729 0.002399
k183 k296 0.000720 0.002401
k183 k297 0.000736 0.002406
k183 k298 0.000785 0.002525
k183 k299 0.000718 0.002402
k183 k300 0.000719 0.002402
k183 k301 0.000719 0.002402
k183 k302 0.000718 0.002402
k183 k303 0.000719 0.002402
k183 k304 0.000719 0.002402
k183 k305 0.000719 0.002402
k183 k306 0.000719 0.002402
k183 k307 0.000719 0.002402
k183 k308 0.000719 0.002402
k183 k309 0.000719 0.002402
k183 k310 0.000719 0.002402
k183 k311 0.000719 0.002403
k183 k312 0.000712 0.002404
k183 k313 0.000719 0.002402
k183 k314 0.000720 0.002403
k183 k315 0.000719 0.002402
k183 k316 0.000699 0.002408
k183 k317 0.000719 0.002402
k183 k318 0.000728 0.002407
k183 k319 0.000716 0.002402
k183 k320 0.000725 0.002403
k183 k321 0.000719 0.002402
k183 k322 0.000720 0.002402
k183 k323 0.000719 0.002402
k183 k324 0.000719 0.002402
k183 k325 0.000719 0.002402
k183 k326 0.000719 0.002402
k183 k327 0.000719 0.002402
k183 k328 0.000718 0.002402
k183 k329 0.000719 0.002402
k183 k330 0.000719 0.002402
k183 k331 0.000719 0.002402
k183 k332 0.000720 0.002402
k183 k333 0.000713 0.002399
k183 k334 0.000719 0.002402
k183 k335 0.000719 0.002402
k183 k336 0.000718 0.002402
k183 k337 0.000703 0.002401
k183 k338 0.000718 0.002402
k183 k339 0.000722 0.002399
k183 k340 0.000721 0.002403
k183 k341 0.000720 0.002403
k183 k342 0.000719 0.002402
k183 k343 0.000719 0.002402
k183 k344 0.000719 0.002402
k183 k345 0.000719 0.002402
k183 k346 0.000719 0.002402
k183 k347 0.000720 0.002402
k183 k348 0.000720 0.002402
k183 k349 0.000719 0.002402
k183 k350 0.000719 0.002402
k183 k351 0.000719 0.002402
k183 k352 0.000719 0.002402
k183 k353 0.000719 0.002402
k183 k354 0.000718 0.002402
k183 k355 0.000719 0.002402
k183 k356 0.000718 0.002402
k183 k357 0.000719 0.002402
k183 k358 0.000720 0.002402
k183 k359 0.000719 0.002402
k183 k360 0.000720 0.002402
k183 k361 0.000718 0.002402
k183 k362 0.000718 0.002402
k183 k363 0.000719 0.002402
k183 k364 0.000719 0.002402
k183 k365 0.000719 0.002402
k183 k366 0.000719 0.002402
k183 k367 0.000719 0.002402
k183 k368 0.000719 0.002402
k183 k369 0.000719 0.002402
k183 k370 0.000719 0.002402
k183 k371 0.000720 0.002402
k183 k372 0.000719 0.002402
k183 k373 0.000719 0.002402
k183 k374 0.000719 0.002402
k183 k375 0.000719 0.002402
k183 k376 0.000719 0.002402
k183 k377 0.000719 0.002402
k183 k378 0.000719 0.002402
k183 k379 0.000719 0.002402
k183 k380 0.000719 0.002402
k183 k381 0.000719 0.002402
k183 k382 0.000719 0.002402
k183 k383 0.000719 0.002402
k183 k384 0.000719 0.002402
k183 k385 0.000716 0.002403
k183 k386 0.000719 0.002402
k183 k387 0.000719 0.002402
k183 k388 0.000719 0.002402
k183 k389 0.000719 0.002402
k183 k390 0.000719 0.002402
k183 k391 0.000719 0.002402
k183 k392 0.000718 0.002402
k183 k393 0.000719 0.002402
k183 k394 0.000719 0.002402
k183 k395 0.000719 0.002402
k183 k396 0.000717 0.002401
k183 k397 0.000717 0.002403
k183 k398 0.000722 0.002402
k183 k399 0.000720 0.002403
k183 k400 0.000716 0.002403
k183 k401 0.000719 0.002402
k183 k402 0.000721 0.002402
k183 k403 0.000720 0.002402
k183 k404 0.000719 0.002402
k183 k405 0.000719 0.002402
k184 k185 0.000399 0.005131
k184 k186 0.000404 0.005131
k184 k187 0.000404 0.005130
k184 k188 0.000404 0.005129
k184 k189 0.000404 0.005130
k184 k190 0.000403 0.005129
k184 k191 0.000400 0.005129
k184 k192 0.000397 0.005138
k184 k193 0.000416 0.005138
k184 k194 0.000402 0.005130
k184 k195 0.000403 0.005130
k184 k196 0.000404 0.005131
k184 k197 0.000403 0.005130
k184 k198 0.000402 0.005130
k184 k199 0.000400 0.005130
k184 k200 0.000404 0.005130
k184 k201 0.000403 0.005130
k184 k202 0.000403 0.005130
k184 k203 0.000375 0.005086
k184 k204 0.000404 0.005131
k184 k205 0.000396 0.005130
k184 k206 0.000403 0.005130
k184 k207 0.000402 0.005131
k184 k208 0.000403 0.005131
k184 k209 0.000403 0.005130
k184 k210 0.000403 0.005130
k184 k211 0.000389 0.005131
k184 k212 0.000397 0.005128
k184 k213 0.000405 0.005135
k184 k214 0.000389 0.005129
k184 k215 0.000404 0.005131
k184 k216 0.000403 0.005130
k184 k217 0.000403 0.005130
k184 k218 0.000403 0.005130
k184 k219 0.000403 0.005130
k184 k220 0.000403 0.005130
k184 k221 0.000403 0.005130
k184 k222 0.000403 0.005130
k184 k223 0.000408 0.005134
k184 k224 0.000406 0.005130
k184 k225 0.000404 0.005130
k184 k226 0.000402 0.005130
k184 k227 0.000403 0.005130
k184 k228 0.000403 0.005130
k184 k229 0.000403 0.005130
k184 k230 0.000403 0.005130
k184 k231 0.000403 0.005130
k184 k232 0.000397 0.005130
k184 k233 0.000402 0.005131
k184 k234 0.000404 0.005132
k184 k235 0.000402 0.005130
k184 k236 0.000403 0.005130
k184 k237 0.000403 0.005130
k184 k238 0.000403 0.005130
k184 k239 0.000403 0.005130
k184 k240 0.000404 0.005130
k184 k241 0.000403 0.005130
k184 k242 0.000402 0.005131
k184 k243 0.000403 0.005130
k184 k244 0.000404 0.005130
k184 k245 0.000409 0.005129
k184 k246 0.000403 0.005130
k184 k247 0.000404 0.005131
k184 k248 0.000403 0.005130
k184 k249 0.000403 0.005130
k184 k250 0.000403 0.005130
k184 k251 0.000403 0.005130
k184 k252 0.000403 0.005130
k184 k253 0.000403 0.005130
k184 k254 0.000403 0.005131
k184 k255 0.000406 0.005130
k184 k256 0.000404 0.005130
k184 k257 0.000403 0.005130
k184 k258 0.000403 0.005130
k184 k259 0.000403 0.005130
k184 k260 0.000403 0.005130
k184 k261 0.000403 0.005130
k184 k262 0.000403 0.005130
k184 k263 0.000403 0.005130
k184 k264 0.000403 0.005130
k184 k265 0.000410 0.005132
k184 k266 0.000400 0.005130
k184 k267 0.000403 0.005131
k184 k268 0.000404 0.005130
k184 k269 0.000403 0.005130
k184 k270 0.000404 0.005130
k184 k271 0.000403 0.005130
k184 k272 0.000403 0.005130
k184 k273 0.000403 0.005130
k184 k274 0.000410 0.005130
k184 k275 0.000411 0.005130
k184 k276 0.000396 0.005123
k184 k277 0.000401 0.005130
k184 k278 0.000403 0.005130
k184 k279 0.000403 0.005130
k184 k280 0.000403 0.005131
k184 k281 0.000403 0.005130
k184 k282 0.000403 0.005130
k184 k283 0.000403 0.005130
k184 k284 0.000403 0.005130
k184 k285 0.000403 0.005130
k184 k286 0.000400 0.005130
k184 k287 0.000403 0.005130
k184 k288 0.000394 0.005121
k184 k289 0.000403 0.005130
k184 k290 0.000410 0.005129
k184 k291 0.000461 0.005174
k184 k292 0.000403 0.005131
k184 k293 0.000409 0.005131
k184 k294 0.000408 0.005131
k184 k295 0.000421 0.005131
k184 k296 0.000407 0.005131
k184 k297 0.000433 0.005131
k184 k298 0.000453 0.005187
k184 k299 0.000401 0.005129
k184 k300 0.000402 0.005130
k184 k301 0.000404 0.005130
k184 k302 0.000404 0.005130
k184 k303 0.000403 0.005130
k184 k304 0.000404 0.005130
k184 k305 0.000403 0.005130
k184 k306 0.000403 0.005130
k184 k307 0.000401 0.005130
k184 k308 0.000402 0.005130
k184 k309 0.000404 0.005130
k184 k310 0.000403 0.005131
k184 k311 0.000408 0.005130
k184 k312 0.000420 0.005131
k184 k313 0.000403 0.005130
k184 k314 0.000395 0.005129
k184 k315 0.000403 0.005130
k184 k316 0.000386 0.005128
k184 k317 0.000403 0.005130
k184 k318 0.000401 0.005136
k184 k319 0.000418 0.005130
k184 k320 0.000394 0.005130
k184 k321 0.000403 0.005130
k184 k322 0.000404 0.005130
k184 k323 0.000404 0.005130
k184 k324 0.000403 0.005130
k184 k325 0.000403 0.005130
k184 k326 0.000404 0.005130
k184 k327 0.000403 0.005130
k184 k328 0.000399 0.005130
k184 k329 0.000404 0.005131
k184 k330 0.000407 0.005131
k184 k331 0.000402 0.005130
k184 k332 0.000442 0.005132
k184 k333 0.000411 0.005124
k184 k334 0.000404 0.005130
k184 k335 0.000403 0.005130
k184 k336 0.000408 0.005130
k184 k337 0.000373 0.005138
k184 k338 0.000404 0.005130
k184 k339 0.000369 0.005129
k184 k340 0.000378 0.005132
k184 k341 0.000398 0.005130
k184 k342 0.000404 0.005130
k184 k343 0.000403 0.005130
k184 k344 0.000403 0.005130
k184 k345 0.000403 0.005130
k184 k346 0.000403 0.005130
k184 k347 0.000403 0.005130
k184 k348 0.000403 0.005130
k184 k349 0.000403 0.005130
k184 k350 0.000403 0.005130
k184 k351 0.000403 0.005130
k184 k352 0.000403 0.005130
k184 k353 0.000402 0.005130
k184 k354 0.000400 0.005131
k184 k355 0.000403 0.005130
k184 k356 0.000403 0.005130
k184 k357 0.000402 0.005130
k184 k358 0.000403 0.005129
k184 k359 0.000404 0.005130
k184 k360 0.000400 0.005131
k184 k361 0.000401 0.005130
k184 k362 0.000403 0.005130
k184 k363 0.000403 0.005130
k184 k364 0.000403 0.005130
k184 k365 0.000403 0.005130
k184 k366 0.000403 0.005130
k184 k367 0.000403 0.005130
k184 k368 0.000403 0.005130
k184 k369 0.000403 0.005130
k184 k370 0.000403 0.005130
k184 k371 0.000403 0.005130
k184 k372 0.000403 0.005130
k184 k373 0.000403 0.005130
k184 k374 0.000404 0.005130
k184 k375 0.000403 0.005130
k184 k376 0.000404 0.005130
k184 k377 0.000403 0.005130
k184 k378 0.000402 0.005130
k184 k379 0.000403 0.005130
k184 k380 0.000403 0.005130
k184 k381 0.000403 0.005130
k184 k382 0.000403 0.005130
k184 k383 0.000404 0.005130
k184 k384 0.000403 0.005130
k184 k385 0.000406 0.005130
k184 k386 0.000402 0.005130
k184 k387 0.000404 0.005130
k184 k388 0.000403 0.005130
k184 k389 0.000404 0.005130
k184 k390 0.000403 0.005130
k184 k391 0.000404 0.005131
k184 k392 0.000402 0.005131
k184 k393 0.000402 0.005130
k184 k394 0.000404 0.005130
k184 k395 0.000403 0.005130
k184 k396 0.000407 0.005130
k184 k397 0.000405 0.005131
k184 k398 0.000413 0.005130
k184 k399 0.000406 0.005131
k184 k400 0.000410 0.005130
k184 k401 0.000405 0.005131
k184 k402 0.000401 0.005130
k184 k403 0.000406 0.005130
k184 k404 0.000401 0.005131
k184 k405 0.000404 0.005130
k185 k186 0.004120 0.006295
k185 k187 0.004112 0.006280
k185 k188 0.004121 0.006293
k185 k189 0.004121 0.006293
k185 k190 0.004121 0.006293
k185 k191 0.004122 0.006293
k185 k192 0.004105 0.006269
k185 k193 0.004122 0.006300
k185 k194 0.004120 0.006293
k185 k195 0.004120 0.006293
k185 k196 0.004120 0.006293
k185 k197 0.004120 0.006293
k185 k198 0.004121 0.006295
k185 k199 0.004122 0.006295
k185 k200 0.004113 0.006296
k185 k201 0.004119 0.006292
k185 k202 0.004120 0.006293
k185 k203 0.004093 0.006258
k185 k204 0.004122 0.006293
k185 k205 0.004125 0.006296
k185 k206 0.004119 0.006293
k185 k207 0.004120 0.006294
k185 k208 0.004118 0.006290
k185 k209 0.004120 0.006293
k185 k210 0.004118 0.006293
k185 k211 0.004128 0.006293
k185 k212 0.004112 0.006291
k185 k213 0.004149 0.006314
k185 k214 0.004119 0.006293
k185 k215 0.004119 0.006293
k185 k216 0.004120 0.006293
k185 k217 0.004120 0.006293
k185 k218 0.004120 0.006293
k185 k219 0.004120 0.006293
k185 k220 0.004120 0.006294
k185 k221 0.004120 0.006293
k185 k222 0.004120 0.006293
k185 k223 0.004134 0.006296
k185 k224 0.004118 0.006293
k185 k225 0.004120 0.006293
k185 k226 0.004120 0.006293
k185 k227 0.004120 0.006293
k185 k228 0.004120 0.006293
k185 k229 0.004120 0.006293
k185 k230 0.004120 0.006293
k185 k231 0.004120 0.006293
k185 k232 0.004119 0.006293
k185 k233 0.004117 0.006293
k185 k234 0.004120 0.006294
k185 k235 0.004120 0.006293
k185 k236 0.004120 0.006293
k185 k237 0.004120 0.006293
k185 k238 0.004120 0.006294
k185 k239 0.004120 0.006293
k185 k240 0.004117 0.006287
