Parameter S1 S1_conf ST ST_conf
k333 k339 -0.003959 0.020496
k333 k340 -0.004123 0.020646
k333 k341 -0.004028 0.020605
k333 k342 -0.003959 0.020547
k333 k343 -0.003953 0.020548
k333 k344 -0.003954 0.020548
k333 k345 -0.003960 0.020549
k333 k346 -0.003954 0.020548
k333 k347 -0.003954 0.020548
k333 k348 -0.003954 0.020548
k333 k349 -0.003952 0.020548
k333 k350 -0.003954 0.020548
k333 k351 -0.003955 0.020548
k333 k352 -0.003957 0.020548
k333 k353 -0.003970 0.020547
k333 k354 -0.003935 0.020547
k333 k355 -0.003945 0.020548
k333 k356 -0.003991 0.020551
k333 k357 -0.003933 0.020547
k333 k358 -0.003974 0.020570
k333 k359 -0.003956 0.020548
k333 k360 -0.003952 0.020548
k333 k361 -0.003948 0.020539
k333 k362 -0.004018 0.020543
k333 k363 -0.003948 0.020547
k333 k364 -0.003954 0.020548
k333 k365 -0.003962 0.020549
k333 k366 -0.003953 0.020548
k333 k367 -0.003954 0.020548
k333 k368 -0.003954 0.020548
k333 k369 -0.003954 0.020548
k333 k370 -0.003954 0.020548
k333 k371 -0.003954 0.020548
k333 k372 -0.003954 0.020548
k333 k373 -0.003955 0.020548
k333 k374 -0.003953 0.020548
k333 k375 -0.003955 0.020548
k333 k376 -0.003954 0.020548
k333 k377 -0.003964 0.020549
k333 k378 -0.003961 0.020551
k333 k379 -0.003954 0.020548
k333 k380 -0.003954 0.020548
k333 k381 -0.003952 0.020549
k333 k382 -0.003954 0.020548
k333 k383 -0.003953 0.020548
k333 k384 -0.003954 0.020548
k333 k385 -0.003962 0.020548
k333 k386 -0.003954 0.020547
k333 k387 -0.003954 0.020548
k333 k388 -0.003954 0.020548
k333 k389 -0.003954 0.020548
k333 k390 -0.003954 0.020548
k333 k391 -0.003954 0.020548
k333 k392 -0.003985 0.020543
k333 k393 -0.003946 0.020549
k333 k394 -0.003955 0.020548
k333 k395 -0.003954 0.020548
k333 k396 -0.003913 0.020522
k333 k397 -0.003961 0.020548
k333 k398 -0.003880 0.020593
k333 k399 -0.003978 0.020529
k333 k400 -0.003950 0.020539
k333 k401 -0.003951 0.020548
k333 k402 -0.003915 0.020548
k333 k403 -0.003932 0.020546
k333 k404 -0.003944 0.020560
k333 k405 -0.003958 0.020548
k334 k335 0.000934 0.001719
k334 k336 0.000935 0.001719
k334 k337 0.000936 0.001717
k334 k338 0.000934 0.001719
k334 k339 0.000931 0.001720
k334 k340 0.000948 0.001721
k334 k341 0.000936 0.001719
k334 k342 0.000934 0.001719
k334 k343 0.000934 0.001719
k334 k344 0.000934 0.001719
k334 k345 0.000934 0.001719
k334 k346 0.000934 0.001719
k334 k347 0.000934 0.001719
k334 k348 0.000934 0.001719
k334 k349 0.000934 0.001719
k334 k350 0.000934 0.001719
k334 k351 0.000933 0.001719
k334 k352 0.000934 0.001719
k334 k353 0.000934 0.001719
k334 k354 0.000932 0.001718
k334 k355 0.000934 0.001719
k334 k356 0.000934 0.001719
k334 k357 0.000934 0.001719
k334 k358 0.000937 0.001719
k334 k359 0.000934 0.001719
k334 k360 0.000932 0.001718
k334 k361 0.000935 0.001719
k334 k362 0.000933 0.001718
k334 k363 0.000934 0.001719
k334 k364 0.000934 0.001719
k334 k365 0.000934 0.001719
k334 k366 0.000934 0.001719
k334 k367 0.000934 0.001719
k334 k368 0.000934 0.001719
k334 k369 0.000934 0.001719
k334 k370 0.000934 0.001719
k334 k371 0.000934 0.001719
k334 k372 0.000934 0.001719
k334 k373 0.000934 0.001719
k334 k374 0.000934 0.001719
k334 k375 0.000934 0.001719
k334 k376 0.000934 0.001719
k334 k377 0.000934 0.001719
k334 k378 0.000934 0.001719
k334 k379 0.000934 0.001719
k334 k380 0.000934 0.001719
k334 k381 0.000934 0.001719
k334 k382 0.000934 0.001719
k334 k383 0.000934 0.001719
k334 k384 0.000934 0.001719
k334 k385 0.000934 0.001719
k334 k386 0.000934 0.001719
k334 k387 0.000934 0.001719
k334 k388 0.000934 0.001719
k334 k389 0.000934 0.001719
k334 k390 0.000934 0.001719
k334 k391 0.000934 0.001719
k334 k392 0.000934 0.001719
k334 k393 0.000934 0.001719
k334 k394 0.000934 0.001719
k334 k395 0.000934 0.001719
k334 k396 0.000935 0.001719
k334 k397 0.000934 0.001719
k334 k398 0.000935 0.001719
k334 k399 0.000934 0.001719
k334 k400 0.000934 0.001719
k334 k401 0.000934 0.001719
k334 k402 0.000934 0.001719
k334 k403 0.000934 0.001719
k334 k404 0.000934 0.001719
k334 k405 0.000934 0.001719
k335 k336 0.000000 0.000000
k335 k337 0.000000 0.000000
k335 k338 0.000000 0.000000
k335 k339 0.000000 0.000000
k335 k340 -0.000000 0.000000
k335 k341 -0.000000 0.000000
k335 k342 0.000000 0.000000
k335 k343 0.000000 0.000000
k335 k344 0.000000 0.000000
k335 k345 -0.000000 0.000000
k335 k346 0.000000 0.000000
k335 k347 0.000000 0.000000
k335 k348 0.000000 0.000000
k335 k349 0.000000 0.000000
k335 k350 0.000000 0.000000
k335 k351 0.000000 0.000000
k335 k352 0.000000 0.000000
k335 k353 0.000000 0.000000
k335 k354 -0.000000 0.000000
k335 k355 0.000000 0.000000
k335 k356 -0.000000 0.000000
k335 k357 0.000000 0.000000
k335 k358 0.000000 0.000000
k335 k359 0.000000 0.000000
k335 k360 0.000000 0.000000
k335 k361 -0.000000 0.000000
k335 k362 0.000000 0.000000
k335 k363 -0.000000 0.000000
k335 k364 -0.000000 0.000000
k335 k365 0.000000 0.000000
k335 k366 -0.000000 0.000000
k335 k367 0.000000 0.000000
k335 k368 0.000000 0.000000
k335 k369 0.000000 0.000000
k335 k370 -0.000000 0.000000
k335 k371 0.000000 0.000000
k335 k372 -0.000000 0.000000
k335 k373 -0.000000 0.000000
k335 k374 -0.000000 0.000000
k335 k375 -0.000000 0.000000
k335 k376 0.000000 0.000000
k335 k377 0.000000 0.000000
k335 k378 0.000000 0.000000
k335 k379 0.000000 0.000000
k335 k380 0.000000 0.000000
k335 k381 0.000000 0.000000
k335 k382 0.000000 0.000000
k335 k383 0.000000 0.000000
k335 k384 0.000000 0.000000
k335 k385 0.000000 0.000000
k335 k386 0.000000 0.000000
k335 k387 0.000000 0.000000
k335 k388 0.000000 0.000000
k335 k389 0.000000 0.000000
k335 k390 0.000000 0.000000
k335 k391 0.000000 0.000000
k335 k392 -0.000000 0.000000
k335 k393 0.000000 0.000000
k335 k394 -0.000000 0.000000
k335 k395 0.000000 0.000000
k335 k396 0.000000 0.000000
k335 k397 -0.000000 0.000000
k335 k398 0.000000 0.000000
k335 k399 0.000000 0.000000
k335 k400 0.000000 0.000000
k335 k401 -0.000000 0.000000
k335 k402 0.000000 0.000000
k335 k403 0.000000 0.000000
k335 k404 -0.000000 0.000000
k335 k405 -0.000000 0.000000
k336 k337 0.004463 0.007592
k336 k338 0.004257 0.007667
k336 k339 0.004156 0.007699
k336 k340 0.004230 0.007673
k336 k341 0.004261 0.007664
k336 k342 0.004255 0.007667
k336 k343 0.004255 0.007667
k336 k344 0.004255 0.007667
k336 k345 0.004255 0.007667
k336 k346 0.004255 0.007667
k336 k347 0.004255 0.007667
k336 k348 0.004255 0.007667
k336 k349 0.004256 0.007667
k336 k350 0.004254 0.007667
k336 k351 0.004256 0.007667
k336 k352 0.004255 0.007667
k336 k353 0.004253 0.007669
k336 k354 0.004254 0.007666
k336 k355 0.004252 0.007665
k336 k356 0.004222 0.007670
k336 k357 0.004264 0.007669
k336 k358 0.004257 0.007673
k336 k359 0.004254 0.007668
k336 k360 0.004248 0.007665
k336 k361 0.004264 0.007666
k336 k362 0.004235 0.007669
k336 k363 0.004254 0.007667
k336 k364 0.004254 0.007667
k336 k365 0.004255 0.007667
k336 k366 0.004255 0.007667
k336 k367 0.004255 0.007667
k336 k368 0.004255 0.007667
k336 k369 0.004255 0.007667
k336 k370 0.004255 0.007667
k336 k371 0.004255 0.007667
k336 k372 0.004255 0.007667
k336 k373 0.004255 0.007667
k336 k374 0.004255 0.007667
k336 k375 0.004255 0.007667
k336 k376 0.004255 0.007667
k336 k377 0.004255 0.007667
k336 k378 0.004255 0.007667
k336 k379 0.004255 0.007667
k336 k380 0.004255 0.007667
k336 k381 0.004255 0.007667
k336 k382 0.004255 0.007667
k336 k383 0.004255 0.007667
k336 k384 0.004255 0.007667
k336 k385 0.004257 0.007667
k336 k386 0.004255 0.007666
k336 k387 0.004255 0.007667
k336 k388 0.004255 0.007667
k336 k389 0.004255 0.007667
k336 k390 0.004255 0.007667
k336 k391 0.004257 0.007667
k336 k392 0.004255 0.007667
k336 k393 0.004254 0.007667
k336 k394 0.004255 0.007667
k336 k395 0.004255 0.007667
k336 k396 0.004264 0.007668
k336 k397 0.004253 0.007667
k336 k398 0.004270 0.007642
k336 k399 0.004280 0.007668
k336 k400 0.004265 0.007666
k336 k401 0.004254 0.007667
k336 k402 0.004224 0.007673
k336 k403 0.004258 0.007671
k336 k404 0.004277 0.007668
k336 k405 0.004255 0.007667
k337 k338 -0.009491 0.024843
k337 k339 -0.009185 0.024790
k337 k340 -0.009198 0.024875
k337 k341 -0.009636 0.024814
k337 k342 -0.009496 0.024842
k337 k343 -0.009498 0.024841
k337 k344 -0.009498 0.024841
k337 k345 -0.009498 0.024841
k337 k346 -0.009498 0.024841
k337 k347 -0.009500 0.024841
k337 k348 -0.009500 0.024841
k337 k349 -0.009494 0.024841
k337 k350 -0.009499 0.024841
k337 k351 -0.009496 0.024841
k337 k352 -0.009499 0.024841
k337 k353 -0.009499 0.024841
k337 k354 -0.009457 0.024840
k337 k355 -0.009495 0.024841
k337 k356 -0.009455 0.024841
k337 k357 -0.009511 0.024843
k337 k358 -0.009428 0.024849
k337 k359 -0.009498 0.024841
k337 k360 -0.009510 0.024823
k337 k361 -0.009557 0.024836
k337 k362 -0.009459 0.024839
k337 k363 -0.009498 0.024841
k337 k364 -0.009497 0.024841
k337 k365 -0.009498 0.024841
k337 k366 -0.009499 0.024841
k337 k367 -0.009498 0.024841
k337 k368 -0.009498 0.024841
k337 k369 -0.009498 0.024841
k337 k370 -0.009498 0.024841
k337 k371 -0.009500 0.024841
k337 k372 -0.009499 0.024841
k337 k373 -0.009498 0.024841
k337 k374 -0.009521 0.024839
k337 k375 -0.009498 0.024841
k337 k376 -0.009501 0.024841
k337 k377 -0.009492 0.024842
k337 k378 -0.009507 0.024841
k337 k379 -0.009496 0.024841
k337 k380 -0.009498 0.024841
k337 k381 -0.009499 0.024841
k337 k382 -0.009498 0.024841
k337 k383 -0.009499 0.024841
k337 k384 -0.009498 0.024841
k337 k385 -0.009486 0.024838
k337 k386 -0.009493 0.024842
k337 k387 -0.009497 0.024841
k337 k388 -0.009498 0.024841
k337 k389 -0.009499 0.024841
k337 k390 -0.009498 0.024841
k337 k391 -0.009497 0.024841
k337 k392 -0.009503 0.024841
k337 k393 -0.009509 0.024841
k337 k394 -0.009498 0.024841
k337 k395 -0.009498 0.024841
k337 k396 -0.009489 0.024825
k337 k397 -0.009521 0.024841
k337 k398 -0.009260 0.024851
k337 k399 -0.009468 0.024845
k337 k400 -0.009479 0.024827
k337 k401 -0.009499 0.024841
k337 k402 -0.009482 0.024816
k337 k403 -0.009514 0.024838
k337 k404 -0.009476 0.024835
k337 k405 -0.009498 0.024841
k338 k339 0.000351 0.001644
k338 k340 0.000361 0.001647
k338 k341 0.000350 0.001643
k338 k342 0.000355 0.001643
k338 k343 0.000355 0.001643
k338 k344 0.000355 0.001643
k338 k345 0.000355 0.001643
k338 k346 0.000355 0.001643
k338 k347 0.000355 0.001643
k338 k348 0.000355 0.001643
k338 k349 0.000355 0.001643
k338 k350 0.000356 0.001643
k338 k351 0.000355 0.001643
k338 k352 0.000355 0.001643
k338 k353 0.000355 0.001643
k338 k354 0.000355 0.001643
k338 k355 0.000355 0.001643
k338 k356 0.000357 0.001643
k338 k357 0.000356 0.001643
k338 k358 0.000357 0.001644
k338 k359 0.000356 0.001643
k338 k360 0.000356 0.001643
k338 k361 0.000355 0.001643
k338 k362 0.000360 0.001644
k338 k363 0.000355 0.001643
k338 k364 0.000355 0.001643
k338 k365 0.000355 0.001643
k338 k366 0.000355 0.001643
k338 k367 0.000355 0.001643
k338 k368 0.000355 0.001643
k338 k369 0.000355 0.001643
k338 k370 0.000355 0.001643
k338 k371 0.000355 0.001643
k338 k372 0.000355 0.001643
k338 k373 0.000355 0.001643
k338 k374 0.000356 0.001643
k338 k375 0.000355 0.001643
k338 k376 0.000355 0.001643
k338 k377 0.000356 0.001643
k338 k378 0.000356 0.001643
k338 k379 0.000356 0.001643
k338 k380 0.000355 0.001643
k338 k381 0.000355 0.001643
k338 k382 0.000355 0.001643
k338 k383 0.000355 0.001643
k338 k384 0.000355 0.001643
k338 k385 0.000355 0.001643
k338 k386 0.000355 0.001643
k338 k387 0.000355 0.001643
k338 k388 0.000355 0.001643
k338 k389 0.000355 0.001643
k338 k390 0.000355 0.001643
k338 k391 0.000356 0.001643
k338 k392 0.000355 0.001643
k338 k393 0.000356 0.001643
k338 k394 0.000355 0.001643
k338 k395 0.000355 0.001643
k338 k396 0.000357 0.001644
k338 k397 0.000355 0.001643
k338 k398 0.000355 0.001643
k338 k399 0.000355 0.001643
k338 k400 0.000355 0.001643
k338 k401 0.000356 0.001643
k338 k402 0.000357 0.001644
k338 k403 0.000355 0.001643
k338 k404 0.000354 0.001643
k338 k405 0.000356 0.001643
k339 k340 0.000802 0.018212
k339 k341 0.000710 0.018181
k339 k342 0.000626 0.018192
k339 k343 0.000613 0.018189
k339 k344 0.000627 0.018191
k339 k345 0.000627 0.018191
k339 k346 0.000627 0.018191
k339 k347 0.000624 0.018191
k339 k348 0.000624 0.018191
k339 k349 0.000623 0.018192
k339 k350 0.000628 0.018191
k339 k351 0.000632 0.018191
k339 k352 0.000621 0.018191
k339 k353 0.000629 0.018191
k339 k354 0.000659 0.018187
k339 k355 0.000627 0.018191
k339 k356 0.000637 0.018189
k339 k357 0.000620 0.018190
k339 k358 0.000640 0.018199
k339 k359 0.000627 0.018192
k339 k360 0.000603 0.018182
k339 k361 0.000612 0.018192
k339 k362 0.000677 0.018210
k339 k363 0.000627 0.018191
k339 k364 0.000627 0.018191
k339 k365 0.000627 0.018191
k339 k366 0.000626 0.018191
k339 k367 0.000627 0.018191
k339 k368 0.000627 0.018191
k339 k369 0.000627 0.018191
k339 k370 0.000627 0.018191
k339 k371 0.000624 0.018191
k339 k372 0.000627 0.018191
k339 k373 0.000617 0.018192
k339 k374 0.000616 0.018191
k339 k375 0.000626 0.018191
k339 k376 0.000629 0.018191
k339 k377 0.000626 0.018192
k339 k378 0.000628 0.018191
k339 k379 0.000627 0.018191
k339 k380 0.000627 0.018191
k339 k381 0.000617 0.018193
k339 k382 0.000628 0.018192
k339 k383 0.000627 0.018191
k339 k384 0.000627 0.018191
k339 k385 0.000606 0.018189
k339 k386 0.000621 0.018191
k339 k387 0.000628 0.018191
k339 k388 0.000627 0.018191
k339 k389 0.000628 0.018191
k339 k390 0.000627 0.018191
k339 k391 0.000620 0.018191
k339 k392 0.000626 0.018191
k339 k393 0.000632 0.018191
k339 k394 0.000627 0.018191
k339 k395 0.000627 0.018191
k339 k396 0.000604 0.018187
k339 k397 0.000629 0.018190
k339 k398 0.000761 0.018211
k339 k399 0.000639 0.018187
k339 k400 0.000627 0.018191
k339 k401 0.000628 0.018192
k339 k402 0.000698 0.018185
k339 k403 0.000605 0.018190
k339 k404 0.000607 0.018180
k339 k405 0.000628 0.018191
k340 k341 -0.009629 0.013719
k340 k342 -0.009591 0.013713
k340 k343 -0.009590 0.013713
k340 k344 -0.009590 0.013713
k340 k345 -0.009590 0.013713
k340 k346 -0.009590 0.013713
k340 k347 -0.009591 0.013713
k340 k348 -0.009591 0.013713
k340 k349 -0.009588 0.013713
k340 k350 -0.009590 0.013713
k340 k351 -0.009589 0.013713
k340 k352 -0.009590 0.013713
k340 k353 -0.009582 0.013713
k340 k354 -0.009594 0.013710
k340 k355 -0.009590 0.013713
k340 k356 -0.009566 0.013712
k340 k357 -0.009601 0.013714
k340 k358 -0.009576 0.013718
k340 k359 -0.009591 0.013713
k340 k360 -0.009613 0.013714
k340 k361 -0.009599 0.013710
k340 k362 -0.009627 0.013718
k340 k363 -0.009590 0.013713
k340 k364 -0.009590 0.013713
k340 k365 -0.009590 0.013713
k340 k366 -0.009590 0.013713
k340 k367 -0.009590 0.013713
k340 k368 -0.009590 0.013713
k340 k369 -0.009590 0.013713
k340 k370 -0.009590 0.013713
k340 k371 -0.009591 0.013713
k340 k372 -0.009590 0.013713
k340 k373 -0.009586 0.013712
k340 k374 -0.009586 0.013712
k340 k375 -0.009590 0.013713
k340 k376 -0.009589 0.013713
k340 k377 -0.009598 0.013714
k340 k378 -0.009590 0.013713
k340 k379 -0.009591 0.013713
k340 k380 -0.009590 0.013713
k340 k381 -0.009587 0.013713
k340 k382 -0.009591 0.013713
k340 k383 -0.009590 0.013713
k340 k384 -0.009590 0.013713
k340 k385 -0.009597 0.013712
k340 k386 -0.009592 0.013713
k340 k387 -0.009590 0.013713
k340 k388 -0.009590 0.013713
k340 k389 -0.009590 0.013713
k340 k390 -0.009590 0.013713
k340 k391 -0.009590 0.013712
k340 k392 -0.009587 0.013713
k340 k393 -0.009586 0.013711
k340 k394 -0.009589 0.013713
k340 k395 -0.009590 0.013713
k340 k396 -0.009581 0.013707
k340 k397 -0.009585 0.013713
k340 k398 -0.009546 0.013719
k340 k399 -0.009607 0.013714
k340 k400 -0.009589 0.013714
k340 k401 -0.009589 0.013713
k340 k402 -0.009555 0.013717
k340 k403 -0.009622 0.013719
k340 k404 -0.009575 0.013707
k340 k405 -0.009591 0.013713
k341 k342 -0.000102 0.010533
k341 k343 -0.000103 0.010533
k341 k344 -0.000103 0.010533
k341 k345 -0.000104 0.010533
k341 k346 -0.000103 0.010533
k341 k347 -0.000107 0.010533
k341 k348 -0.000107 0.010533
k341 k349 -0.000110 0.010533
k341 k350 -0.000107 0.010533
k341 k351 -0.000102 0.010533
k341 k352 -0.000107 0.010532
k341 k353 -0.000103 0.010533
k341 k354 -0.000100 0.010532
k341 k355 -0.000103 0.010533
k341 k356 -0.000111 0.010533
k341 k357 -0.000096 0.010533
k341 k358 -0.000075 0.010534
k341 k359 -0.000106 0.010533
k341 k360 -0.000083 0.010530
k341 k361 -0.000109 0.010532
k341 k362 -0.000127 0.010530
k341 k363 -0.000103 0.010533
k341 k364 -0.000103 0.010533
k341 k365 -0.000104 0.010533
k341 k366 -0.000103 0.010533
k341 k367 -0.000103 0.010533
k341 k368 -0.000103 0.010533
k341 k369 -0.000103 0.010533
k341 k370 -0.000103 0.010533
k341 k371 -0.000107 0.010533
k341 k372 -0.000103 0.010533
k341 k373 -0.000103 0.010533
k341 k374 -0.000101 0.010533
k341 k375 -0.000103 0.010533
k341 k376 -0.000103 0.010533
k341 k377 -0.000103 0.010533
k341 k378 -0.000104 0.010533
k341 k379 -0.000103 0.010533
k341 k380 -0.000103 0.010533
k341 k381 -0.000103 0.010533
k341 k382 -0.000103 0.010533
k341 k383 -0.000103 0.010533
k341 k384 -0.000103 0.010533
k341 k385 -0.000105 0.010533
k341 k386 -0.000105 0.010533
k341 k387 -0.000104 0.010533
k341 k388 -0.000103 0.010533
k341 k389 -0.000103 0.010533
k341 k390 -0.000103 0.010533
k341 k391 -0.000102 0.010533
k341 k392 -0.000103 0.010532
k341 k393 -0.000106 0.010532
k341 k394 -0.000104 0.010533
k341 k395 -0.000103 0.010533
k341 k396 -0.000092 0.010530
k341 k397 -0.000105 0.010533
k341 k398 -0.000139 0.010527
k341 k399 -0.000092 0.010532
k341 k400 -0.000115 0.010529
k341 k401 -0.000102 0.010533
k341 k402 -0.000100 0.010508
k341 k403 -0.000117 0.010532
k341 k404 -0.000096 0.010531
k341 k405 -0.000104 0.010533
k342 k343 0.000388 0.001569
k342 k344 0.000388 0.001569
k342 k345 0.000388 0.001569
k342 k346 0.000388 0.001569
k342 k347 0.000388 0.001569
k342 k348 0.000388 0.001569
k342 k349 0.000388 0.001569
k342 k350 0.000388 0.001569
k342 k351 0.000388 0.001569
k342 k352 0.000388 0.001569
k342 k353 0.000388 0.001569
k342 k354 0.000386 0.001569
k342 k355 0.000388 0.001569
k342 k356 0.000389 0.001569
k342 k357 0.000388 0.001569
k342 k358 0.000388 0.001569
k342 k359 0.000388 0.001569
k342 k360 0.000387 0.001569
k342 k361 0.000388 0.001569
k342 k362 0.000389 0.001569
k342 k363 0.000388 0.001569
k342 k364 0.000388 0.001569
k342 k365 0.000388 0.001569
k342 k366 0.000388 0.001569
k342 k367 0.000388 0.001569
k342 k368 0.000388 0.001569
k342 k369 0.000388 0.001569
k342 k370 0.000388 0.001569
k342 k371 0.000388 0.001569
k342 k372 0.000388 0.001569
k342 k373 0.000388 0.001569
k342 k374 0.000388 0.001569
k342 k375 0.000388 0.001569
k342 k376 0.000388 0.001569
k342 k377 0.000388 0.001569
k342 k378 0.000389 0.001569
k342 k379 0.000388 0.001569
k342 k380 0.000388 0.001569
k342 k381 0.000388 0.001569
k342 k382 0.000388 0.001569
k342 k383 0.000388 0.001569
k342 k384 0.000388 0.001569
k342 k385 0.000390 0.001568
k342 k386 0.000388 0.001569
k342 k387 0.000388 0.001569
k342 k388 0.000388 0.001569
k342 k389 0.000388 0.001569
k342 k390 0.000388 0.001569
k342 k391 0.000388 0.001569
k342 k392 0.000388 0.001569
k342 k393 0.000388 0.001569
k342 k394 0.000388 0.001569
k342 k395 0.000388 0.001569
k342 k396 0.000388 0.001570
k342 k397 0.000388 0.001569
k342 k398 0.000381 0.001572
k342 k399 0.000388 0.001569
k342 k400 0.000388 0.001569
k342 k401 0.000388 0.001569
k342 k402 0.000388 0.001569
k342 k403 0.000388 0.001569
k342 k404 0.000388 0.001569
k342 k405 0.000388 0.001569
k343 k344 0.000762 0.001423
k343 k345 0.000762 0.001423
k343 k346 0.000762 0.001423
k343 k347 0.000762 0.001423
k343 k348 0.000762 0.001423
k343 k349 0.000762 0.001423
k343 k350 0.000762 0.001423
k343 k351 0.000762 0.001423
k343 k352 0.000762 0.001423
k343 k353 0.000762 0.001423
k343 k354 0.000762 0.001423
k343 k355 0.000762 0.001423
k343 k356 0.000762 0.001423
k343 k357 0.000762 0.001423
k343 k358 0.000762 0.001423
k343 k359 0.000762 0.001423
k343 k360 0.000761 0.001422
k343 k361 0.000762 0.001422
k343 k362 0.000762 0.001423
k343 k363 0.000762 0.001423
k343 k364 0.000762 0.001423
k343 k365 0.000762 0.001423
k343 k366 0.000762 0.001423
k343 k367 0.000762 0.001423
k343 k368 0.000762 0.001423
k343 k369 0.000762 0.001423
k343 k370 0.000762 0.001423
k343 k371 0.000762 0.001423
k343 k372 0.000762 0.001423
k343 k373 0.000762 0.001423
k343 k374 0.000762 0.001423
k343 k375 0.000762 0.001423
k343 k376 0.000762 0.001423
k343 k377 0.000762 0.001423
k343 k378 0.000762 0.001423
k343 k379 0.000762 0.001423
k343 k380 0.000762 0.001423
k343 k381 0.000762 0.001423
k343 k382 0.000762 0.001423
k343 k383 0.000762 0.001423
k343 k384 0.000762 0.001423
k343 k385 0.000762 0.001423
k343 k386 0.000762 0.001423
k343 k387 0.000762 0.001423
k343 k388 0.000762 0.001423
k343 k389 0.000762 0.001423
k343 k390 0.000762 0.001423
k343 k391 0.000762 0.001423
k343 k392 0.000762 0.001423
k343 k393 0.000762 0.001423
k343 k394 0.000762 0.001423
k343 k395 0.000762 0.001423
k343 k396 0.000762 0.001423
k343 k397 0.000762 0.001423
k343 k398 0.000762 0.001423
k343 k399 0.000762 0.001423
