Parameter S1 S1_conf ST ST_conf
k313 k345 0.003064 0.003074
k313 k346 0.003064 0.003074
k313 k347 0.003064 0.003074
k313 k348 0.003064 0.003074
k313 k349 0.003064 0.003074
k313 k350 0.003064 0.003074
k313 k351 0.003064 0.003074
k313 k352 0.003064 0.003074
k313 k353 0.003064 0.003074
k313 k354 0.003062 0.003074
k313 k355 0.003063 0.003074
k313 k356 0.003062 0.003074
k313 k357 0.003064 0.003074
k313 k358 0.003064 0.003074
k313 k359 0.003064 0.003074
k313 k360 0.003067 0.003075
k313 k361 0.003066 0.003074
k313 k362 0.003063 0.003074
k313 k363 0.003064 0.003074
k313 k364 0.003064 0.003074
k313 k365 0.003064 0.003074
k313 k366 0.003064 0.003074
k313 k367 0.003064 0.003074
k313 k368 0.003064 0.003074
k313 k369 0.003064 0.003074
k313 k370 0.003064 0.003074
k313 k371 0.003064 0.003074
k313 k372 0.003064 0.003074
k313 k373 0.003064 0.003074
k313 k374 0.003064 0.003074
k313 k375 0.003064 0.003074
k313 k376 0.003064 0.003074
k313 k377 0.003064 0.003074
k313 k378 0.003064 0.003074
k313 k379 0.003064 0.003074
k313 k380 0.003064 0.003074
k313 k381 0.003064 0.003074
k313 k382 0.003064 0.003074
k313 k383 0.003064 0.003074
k313 k384 0.003064 0.003074
k313 k385 0.003060 0.003073
k313 k386 0.003064 0.003074
k313 k387 0.003064 0.003074
k313 k388 0.003064 0.003074
k313 k389 0.003064 0.003074
k313 k390 0.003064 0.003074
k313 k391 0.003065 0.003074
k313 k392 0.003063 0.003074
k313 k393 0.003064 0.003074
k313 k394 0.003063 0.003074
k313 k395 0.003064 0.003074
k313 k396 0.003061 0.003075
k313 k397 0.003068 0.003075
k313 k398 0.003060 0.003074
k313 k399 0.003065 0.003074
k313 k400 0.003070 0.003075
k313 k401 0.003063 0.003074
k313 k402 0.003061 0.003074
k313 k403 0.003065 0.003074
k313 k404 0.003063 0.003074
k313 k405 0.003063 0.003074
k314 k315 0.003761 0.010546
k314 k316 0.003590 0.010505
k314 k317 0.003761 0.010546
k314 k318 0.003840 0.010552
k314 k319 0.003717 0.010525
k314 k320 0.003806 0.010568
k314 k321 0.003761 0.010546
k314 k322 0.003765 0.010546
k314 k323 0.003766 0.010546
k314 k324 0.003762 0.010546
k314 k325 0.003761 0.010546
k314 k326 0.003762 0.010546
k314 k327 0.003771 0.010546
k314 k328 0.003755 0.010547
k314 k329 0.003756 0.010546
k314 k330 0.003753 0.010545
k314 k331 0.003759 0.010546
k314 k332 0.003739 0.010573
k314 k333 0.003733 0.010504
k314 k334 0.003787 0.010547
k314 k335 0.003761 0.010546
k314 k336 0.003795 0.010558
k314 k337 0.003869 0.010542
k314 k338 0.003765 0.010544
k314 k339 0.003523 0.010525
k314 k340 0.003787 0.010501
k314 k341 0.003772 0.010547
k314 k342 0.003762 0.010546
k314 k343 0.003761 0.010546
k314 k344 0.003761 0.010546
k314 k345 0.003761 0.010546
k314 k346 0.003761 0.010546
k314 k347 0.003761 0.010546
k314 k348 0.003761 0.010546
k314 k349 0.003754 0.010545
k314 k350 0.003761 0.010546
k314 k351 0.003758 0.010546
k314 k352 0.003761 0.010546
k314 k353 0.003764 0.010546
k314 k354 0.003740 0.010542
k314 k355 0.003765 0.010547
k314 k356 0.003773 0.010544
k314 k357 0.003760 0.010545
k314 k358 0.003766 0.010546
k314 k359 0.003761 0.010546
k314 k360 0.003748 0.010543
k314 k361 0.003806 0.010560
k314 k362 0.003745 0.010555
k314 k363 0.003761 0.010546
k314 k364 0.003762 0.010546
k314 k365 0.003761 0.010546
k314 k366 0.003762 0.010546
k314 k367 0.003761 0.010546
k314 k368 0.003761 0.010546
k314 k369 0.003761 0.010546
k314 k370 0.003762 0.010546
k314 k371 0.003761 0.010546
k314 k372 0.003761 0.010546
k314 k373 0.003761 0.010546
k314 k374 0.003760 0.010546
k314 k375 0.003761 0.010546
k314 k376 0.003761 0.010546
k314 k377 0.003761 0.010546
k314 k378 0.003761 0.010546
k314 k379 0.003762 0.010546
k314 k380 0.003761 0.010546
k314 k381 0.003761 0.010546
k314 k382 0.003762 0.010546
k314 k383 0.003762 0.010546
k314 k384 0.003761 0.010546
k314 k385 0.003725 0.010545
k314 k386 0.003761 0.010546
k314 k387 0.003762 0.010546
k314 k388 0.003761 0.010546
k314 k389 0.003761 0.010546
k314 k390 0.003761 0.010546
k314 k391 0.003760 0.010547
k314 k392 0.003761 0.010546
k314 k393 0.003768 0.010546
k314 k394 0.003762 0.010546
k314 k395 0.003761 0.010546
k314 k396 0.003843 0.010543
k314 k397 0.003797 0.010542
k314 k398 0.003854 0.010538
k314 k399 0.003743 0.010544
k314 k400 0.003748 0.010556
k314 k401 0.003763 0.010546
k314 k402 0.003704 0.010544
k314 k403 0.003816 0.010546
k314 k404 0.003757 0.010545
k314 k405 0.003761 0.010546
k315 k316 -0.000000 0.000000
k315 k317 0.000000 0.000000
k315 k318 -0.000000 0.000000
k315 k319 -0.000000 0.000000
k315 k320 0.000000 0.000000
k315 k321 -0.000000 0.000000
k315 k322 -0.000000 0.000000
k315 k323 -0.000000 0.000000
k315 k324 -0.000000 0.000000
k315 k325 0.000000 0.000000
k315 k326 -0.000000 0.000000
k315 k327 0.000000 0.000000
k315 k328 0.000000 0.000000
k315 k329 -0.000000 0.000000
k315 k330 -0.000000 0.000000
k315 k331 -0.000000 0.000000
k315 k332 -0.000000 0.000000
k315 k333 -0.000000 0.000000
k315 k334 -0.000000 0.000000
k315 k335 0.000000 0.000000
k315 k336 0.000000 0.000000
k315 k337 0.000000 0.000000
k315 k338 0.000000 0.000000
k315 k339 0.000000 0.000000
k315 k340 0.000000 0.000000
k315 k341 -0.000000 0.000000
k315 k342 -0.000000 0.000000
k315 k343 -0.000000 0.000000
k315 k344 0.000000 0.000000
k315 k345 0.000000 0.000000
k315 k346 -0.000000 0.000000
k315 k347 -0.000000 0.000000
k315 k348 0.000000 0.000000
k315 k349 -0.000000 0.000000
k315 k350 0.000000 0.000000
k315 k351 -0.000000 0.000000
k315 k352 -0.000000 0.000000
k315 k353 0.000000 0.000000
k315 k354 -0.000000 0.000000
k315 k355 0.000000 0.000000
k315 k356 0.000000 0.000000
k315 k357 0.000000 0.000000
k315 k358 0.000000 0.000000
k315 k359 0.000000 0.000000
k315 k360 0.000000 0.000000
k315 k361 -0.000000 0.000000
k315 k362 0.000000 0.000000
k315 k363 -0.000000 0.000000
k315 k364 -0.000000 0.000000
k315 k365 -0.000000 0.000000
k315 k366 -0.000000 0.000000
k315 k367 -0.000000 0.000000
k315 k368 -0.000000 0.000000
k315 k369 -0.000000 0.000000
k315 k370 -0.000000 0.000000
k315 k371 -0.000000 0.000000
k315 k372 -0.000000 0.000000
k315 k373 -0.000000 0.000000
k315 k374 -0.000000 0.000000
k315 k375 -0.000000 0.000000
k315 k376 -0.000000 0.000000
k315 k377 -0.000000 0.000000
k315 k378 -0.000000 0.000000
k315 k379 0.000000 0.000000
k315 k380 -0.000000 0.000000
k315 k381 -0.000000 0.000000
k315 k382 -0.000000 0.000000
k315 k383 -0.000000 0.000000
k315 k384 0.000000 0.000000
k315 k385 -0.000000 0.000000
k315 k386 0.000000 0.000000
k315 k387 -0.000000 0.000000
k315 k388 -0.000000 0.000000
k315 k389 -0.000000 0.000000
k315 k390 0.000000 0.000000
k315 k391 -0.000000 0.000000
k315 k392 0.000000 0.000000
k315 k393 0.000000 0.000000
k315 k394 -0.000000 0.000000
k315 k395 0.000000 0.000000
k315 k396 -0.000000 0.000000
k315 k397 0.000000 0.000000
k315 k398 0.000000 0.000000
k315 k399 0.000000 0.000000
k315 k400 0.000000 0.000000
k315 k401 0.000000 0.000000
k315 k402 0.000000 0.000000
k315 k403 0.000000 0.000000
k315 k404 0.000000 0.000000
k315 k405 -0.000000 0.000000
k316 k317 -0.005919 0.020818
k316 k318 -0.006278 0.020494
k316 k319 -0.005882 0.020810
k316 k320 -0.005751 0.020901
k316 k321 -0.005932 0.020817
k316 k322 -0.005969 0.020825
k316 k323 -0.005867 0.020822
k316 k324 -0.005925 0.020818
k316 k325 -0.005926 0.020818
k316 k326 -0.005924 0.020818
k316 k327 -0.005917 0.020818
k316 k328 -0.005911 0.020820
k316 k329 -0.005904 0.020817
k316 k330 -0.005910 0.020814
k316 k331 -0.005937 0.020813
k316 k332 -0.005926 0.020829
k316 k333 -0.006515 0.020912
k316 k334 -0.005954 0.020818
k316 k335 -0.005924 0.020818
k316 k336 -0.005983 0.020828
k316 k337 -0.005543 0.020801
k316 k338 -0.005937 0.020814
k316 k339 -0.006004 0.020780
k316 k340 -0.006067 0.020794
k316 k341 -0.006180 0.020750
k316 k342 -0.005926 0.020819
k316 k343 -0.005923 0.020818
k316 k344 -0.005924 0.020818
k316 k345 -0.005926 0.020818
k316 k346 -0.005924 0.020818
k316 k347 -0.005919 0.020817
k316 k348 -0.005919 0.020817
k316 k349 -0.005927 0.020818
k316 k350 -0.005925 0.020818
k316 k351 -0.005928 0.020820
k316 k352 -0.005918 0.020817
k316 k353 -0.005919 0.020818
k316 k354 -0.005892 0.020836
k316 k355 -0.005914 0.020818
k316 k356 -0.005869 0.020814
k316 k357 -0.005933 0.020818
k316 k358 -0.005931 0.020818
k316 k359 -0.005924 0.020819
k316 k360 -0.005887 0.020844
k316 k361 -0.005958 0.020848
k316 k362 -0.005925 0.020817
k316 k363 -0.005921 0.020818
k316 k364 -0.005921 0.020818
k316 k365 -0.005929 0.020818
k316 k366 -0.005924 0.020818
k316 k367 -0.005924 0.020818
k316 k368 -0.005924 0.020818
k316 k369 -0.005924 0.020818
k316 k370 -0.005924 0.020818
k316 k371 -0.005919 0.020817
k316 k372 -0.005924 0.020818
k316 k373 -0.005922 0.020819
k316 k374 -0.005906 0.020817
k316 k375 -0.005924 0.020818
k316 k376 -0.005919 0.020818
k316 k377 -0.005922 0.020818
k316 k378 -0.005911 0.020819
k316 k379 -0.005924 0.020818
k316 k380 -0.005924 0.020818
k316 k381 -0.005921 0.020819
k316 k382 -0.005923 0.020818
k316 k383 -0.005953 0.020823
k316 k384 -0.005924 0.020818
k316 k385 -0.005932 0.020818
k316 k386 -0.005926 0.020818
k316 k387 -0.005924 0.020818
k316 k388 -0.005923 0.020818
k316 k389 -0.005924 0.020818
k316 k390 -0.005924 0.020818
k316 k391 -0.005910 0.020826
k316 k392 -0.005916 0.020821
k316 k393 -0.005919 0.020817
k316 k394 -0.005931 0.020815
k316 k395 -0.005924 0.020818
k316 k396 -0.005861 0.020837
k316 k397 -0.005912 0.020816
k316 k398 -0.005822 0.020801
k316 k399 -0.005945 0.020829
k316 k400 -0.005786 0.020747
k316 k401 -0.005925 0.020818
k316 k402 -0.006008 0.020837
k316 k403 -0.005919 0.020885
k316 k404 -0.005910 0.020816
k316 k405 -0.005925 0.020818
k317 k318 -0.000910 0.001537
k317 k319 -0.000915 0.001549
k317 k320 -0.000914 0.001549
k317 k321 -0.000913 0.001549
k317 k322 -0.000912 0.001549
k317 k323 -0.000911 0.001549
k317 k324 -0.000912 0.001549
k317 k325 -0.000912 0.001549
k317 k326 -0.000912 0.001549
k317 k327 -0.000914 0.001549
k317 k328 -0.000912 0.001549
k317 k329 -0.000912 0.001549
k317 k330 -0.000913 0.001549
k317 k331 -0.000913 0.001549
k317 k332 -0.000912 0.001549
k317 k333 -0.000915 0.001557
k317 k334 -0.000913 0.001549
k317 k335 -0.000912 0.001549
k317 k336 -0.000913 0.001550
k317 k337 -0.000923 0.001548
k317 k338 -0.000912 0.001549
k317 k339 -0.000910 0.001548
k317 k340 -0.000914 0.001547
k317 k341 -0.000912 0.001549
k317 k342 -0.000912 0.001549
k317 k343 -0.000912 0.001549
k317 k344 -0.000912 0.001549
k317 k345 -0.000912 0.001549
k317 k346 -0.000912 0.001549
k317 k347 -0.000912 0.001549
k317 k348 -0.000912 0.001549
k317 k349 -0.000912 0.001549
k317 k350 -0.000912 0.001549
k317 k351 -0.000912 0.001549
k317 k352 -0.000912 0.001549
k317 k353 -0.000912 0.001549
k317 k354 -0.000912 0.001549
k317 k355 -0.000912 0.001549
k317 k356 -0.000912 0.001549
k317 k357 -0.000913 0.001549
k317 k358 -0.000914 0.001549
k317 k359 -0.000912 0.001549
k317 k360 -0.000912 0.001549
k317 k361 -0.000911 0.001549
k317 k362 -0.000912 0.001549
k317 k363 -0.000912 0.001549
k317 k364 -0.000912 0.001549
k317 k365 -0.000912 0.001549
k317 k366 -0.000912 0.001549
k317 k367 -0.000912 0.001549
k317 k368 -0.000912 0.001549
k317 k369 -0.000912 0.001549
k317 k370 -0.000912 0.001549
k317 k371 -0.000912 0.001549
k317 k372 -0.000912 0.001549
k317 k373 -0.000913 0.001549
k317 k374 -0.000913 0.001549
k317 k375 -0.000912 0.001549
k317 k376 -0.000913 0.001549
k317 k377 -0.000912 0.001549
k317 k378 -0.000913 0.001549
k317 k379 -0.000912 0.001549
k317 k380 -0.000912 0.001549
k317 k381 -0.000913 0.001549
k317 k382 -0.000912 0.001549
k317 k383 -0.000912 0.001549
k317 k384 -0.000912 0.001549
k317 k385 -0.000912 0.001549
k317 k386 -0.000912 0.001549
k317 k387 -0.000912 0.001549
k317 k388 -0.000912 0.001549
k317 k389 -0.000913 0.001549
k317 k390 -0.000912 0.001549
k317 k391 -0.000912 0.001549
k317 k392 -0.000912 0.001549
k317 k393 -0.000912 0.001549
k317 k394 -0.000912 0.001549
k317 k395 -0.000912 0.001549
k317 k396 -0.000915 0.001551
k317 k397 -0.000913 0.001549
k317 k398 -0.000911 0.001551
k317 k399 -0.000913 0.001549
k317 k400 -0.000915 0.001549
k317 k401 -0.000913 0.001549
k317 k402 -0.000912 0.001549
k317 k403 -0.000914 0.001550
k317 k404 -0.000913 0.001549
k317 k405 -0.000912 0.001549
k318 k319 0.003036 0.017623
k318 k320 0.003243 0.017663
k318 k321 0.003135 0.017650
k318 k322 0.003140 0.017648
k318 k323 0.003167 0.017648
k318 k324 0.003147 0.017648
k318 k325 0.003141 0.017648
k318 k326 0.003146 0.017648
k318 k327 0.003057 0.017652
k318 k328 0.003160 0.017646
k318 k329 0.003132 0.017653
k318 k330 0.003145 0.017646
k318 k331 0.003147 0.017649
k318 k332 0.003210 0.017648
k318 k333 0.003362 0.017684
k318 k334 0.003164 0.017649
k318 k335 0.003147 0.017648
k318 k336 0.003314 0.017652
k318 k337 0.002847 0.017452
k318 k338 0.003139 0.017643
k318 k339 0.003299 0.017785
k318 k340 0.002871 0.017629
k318 k341 0.003238 0.017657
k318 k342 0.003147 0.017648
k318 k343 0.003153 0.017648
k318 k344 0.003147 0.017648
k318 k345 0.003146 0.017648
k318 k346 0.003147 0.017648
k318 k347 0.003145 0.017648
k318 k348 0.003144 0.017648
k318 k349 0.003142 0.017649
k318 k350 0.003147 0.017648
k318 k351 0.003166 0.017649
k318 k352 0.003144 0.017648
k318 k353 0.003149 0.017648
k318 k354 0.003137 0.017650
k318 k355 0.003149 0.017648
k318 k356 0.003160 0.017646
k318 k357 0.003163 0.017649
k318 k358 0.003186 0.017649
k318 k359 0.003148 0.017648
k318 k360 0.003183 0.017651
k318 k361 0.003171 0.017651
k318 k362 0.003143 0.017650
k318 k363 0.003149 0.017648
k318 k364 0.003148 0.017648
k318 k365 0.003144 0.017648
k318 k366 0.003148 0.017648
k318 k367 0.003147 0.017648
k318 k368 0.003147 0.017648
k318 k369 0.003147 0.017648
k318 k370 0.003147 0.017648
k318 k371 0.003145 0.017648
k318 k372 0.003147 0.017648
k318 k373 0.003121 0.017646
k318 k374 0.003150 0.017649
k318 k375 0.003147 0.017648
k318 k376 0.003145 0.017648
k318 k377 0.003148 0.017648
k318 k378 0.003142 0.017649
k318 k379 0.003147 0.017648
k318 k380 0.003147 0.017648
k318 k381 0.003119 0.017646
k318 k382 0.003146 0.017648
k318 k383 0.003156 0.017650
k318 k384 0.003147 0.017648
k318 k385 0.003107 0.017645
k318 k386 0.003145 0.017648
k318 k387 0.003147 0.017648
k318 k388 0.003148 0.017648
k318 k389 0.003146 0.017648
k318 k390 0.003147 0.017648
k318 k391 0.003154 0.017647
k318 k392 0.003145 0.017646
k318 k393 0.003145 0.017647
k318 k394 0.003146 0.017648
k318 k395 0.003147 0.017648
k318 k396 0.003155 0.017657
k318 k397 0.003171 0.017651
k318 k398 0.002985 0.017645
k318 k399 0.003148 0.017653
k318 k400 0.003225 0.017639
k318 k401 0.003148 0.017647
k318 k402 0.003277 0.017657
k318 k403 0.003180 0.017646
k318 k404 0.003162 0.017646
k318 k405 0.003148 0.017648
k319 k320 0.002942 0.011513
k319 k321 0.002936 0.011521
k319 k322 0.002936 0.011519
k319 k323 0.002926 0.011520
k319 k324 0.002936 0.011520
k319 k325 0.002937 0.011520
k319 k326 0.002937 0.011520
k319 k327 0.002854 0.011511
k319 k328 0.002939 0.011519
k319 k329 0.002929 0.011522
k319 k330 0.002944 0.011519
k319 k331 0.002939 0.011520
k319 k332 0.002976 0.011516
k319 k333 0.003040 0.011579
k319 k334 0.002938 0.011522
k319 k335 0.002937 0.011520
k319 k336 0.002922 0.011518
k319 k337 0.003384 0.011462
k319 k338 0.002944 0.011519
k319 k339 0.002805 0.011532
k319 k340 0.003089 0.011509
k319 k341 0.002882 0.011514
k319 k342 0.002932 0.011520
k319 k343 0.002936 0.011520
k319 k344 0.002937 0.011520
k319 k345 0.002937 0.011520
k319 k346 0.002937 0.011520
k319 k347 0.002939 0.011520
k319 k348 0.002939 0.011520
k319 k349 0.002926 0.011519
k319 k350 0.002937 0.011519
k319 k351 0.002941 0.011520
k319 k352 0.002940 0.011520
k319 k353 0.002941 0.011520
k319 k354 0.002936 0.011519
k319 k355 0.002934 0.011519
k319 k356 0.002946 0.011521
k319 k357 0.002930 0.011520
k319 k358 0.002958 0.011525
k319 k359 0.002937 0.011519
k319 k360 0.002929 0.011520
k319 k361 0.003016 0.011521
k319 k362 0.002953 0.011519
k319 k363 0.002936 0.011520
k319 k364 0.002935 0.011520
k319 k365 0.002937 0.011520
k319 k366 0.002937 0.011520
k319 k367 0.002937 0.011520
k319 k368 0.002937 0.011520
k319 k369 0.002937 0.011520
k319 k370 0.002937 0.011520
k319 k371 0.002940 0.011520
k319 k372 0.002937 0.011520
k319 k373 0.002934 0.011520
k319 k374 0.002936 0.011521
k319 k375 0.002937 0.011520
k319 k376 0.002938 0.011520
k319 k377 0.002947 0.011518
k319 k378 0.002943 0.011519
k319 k379 0.002938 0.011519
k319 k380 0.002937 0.011520
k319 k381 0.002933 0.011520
k319 k382 0.002938 0.011520
k319 k383 0.002936 0.011520
k319 k384 0.002937 0.011520
k319 k385 0.002932 0.011519
k319 k386 0.002936 0.011520
k319 k387 0.002937 0.011520
k319 k388 0.002937 0.011520
k319 k389 0.002936 0.011520
k319 k390 0.002937 0.011520
k319 k391 0.002939 0.011519
k319 k392 0.002936 0.011520
k319 k393 0.002937 0.011522
k319 k394 0.002941 0.011520
k319 k395 0.002937 0.011520
k319 k396 0.002938 0.011518
k319 k397 0.002961 0.011521
k319 k398 0.002919 0.011533
k319 k399 0.002914 0.011519
k319 k400 0.002971 0.011518
k319 k401 0.002940 0.011520
k319 k402 0.002922 0.011512
k319 k403 0.003049 0.011512
k319 k404 0.002932 0.011520
k319 k405 0.002935 0.011519
k320 k321 -0.002491 0.004704
k320 k322 -0.002497 0.004705
k320 k323 -0.002515 0.004704
k320 k324 -0.002494 0.004704
k320 k325 -0.002494 0.004704
k320 k326 -0.002495 0.004703
k320 k327 -0.002498 0.004704
k320 k328 -0.002495 0.004703
k320 k329 -0.002490 0.004705
k320 k330 -0.002486 0.004702
k320 k331 -0.002492 0.004704
k320 k332 -0.002509 0.004711
k320 k333 -0.002471 0.004706
k320 k334 -0.002497 0.004703
k320 k335 -0.002494 0.004704
k320 k336 -0.002483 0.004698
k320 k337 -0.002652 0.004661
k320 k338 -0.002492 0.004703
k320 k339 -0.002597 0.004677
k320 k340 -0.002437 0.004708
k320 k341 -0.002477 0.004694
k320 k342 -0.002493 0.004704
k320 k343 -0.002494 0.004704
k320 k344 -0.002494 0.004704
k320 k345 -0.002492 0.004704
k320 k346 -0.002494 0.004704
k320 k347 -0.002498 0.004704
k320 k348 -0.002498 0.004704
k320 k349 -0.002495 0.004704
k320 k350 -0.002494 0.004704
k320 k351 -0.002493 0.004703
k320 k352 -0.002498 0.004704
k320 k353 -0.002494 0.004704
k320 k354 -0.002504 0.004707
k320 k355 -0.002497 0.004704
k320 k356 -0.002495 0.004703
k320 k357 -0.002496 0.004706
k320 k358 -0.002487 0.004706
k320 k359 -0.002494 0.004704
k320 k360 -0.002513 0.004709
k320 k361 -0.002495 0.004708
k320 k362 -0.002490 0.004705
k320 k363 -0.002498 0.004705
k320 k364 -0.002493 0.004704
k320 k365 -0.002489 0.004704
k320 k366 -0.002494 0.004704
k320 k367 -0.002494 0.004704
k320 k368 -0.002494 0.004704
k320 k369 -0.002494 0.004704
k320 k370 -0.002494 0.004704
k320 k371 -0.002498 0.004704
k320 k372 -0.002494 0.004704
k320 k373 -0.002494 0.004704
k320 k374 -0.002495 0.004704
k320 k375 -0.002494 0.004704
k320 k376 -0.002494 0.004704
k320 k377 -0.002494 0.004704
k320 k378 -0.002491 0.004704
k320 k379 -0.002494 0.004704
k320 k380 -0.002494 0.004704
k320 k381 -0.002494 0.004704
k320 k382 -0.002494 0.004704
k320 k383 -0.002494 0.004704
k320 k384 -0.002494 0.004704
k320 k385 -0.002494 0.004704
k320 k386 -0.002494 0.004704
k320 k387 -0.002494 0.004704
k320 k388 -0.002494 0.004704
k320 k389 -0.002494 0.004704
k320 k390 -0.002494 0.004704
k320 k391 -0.002493 0.004705
k320 k392 -0.002489 0.004704
k320 k393 -0.002489 0.004704
k320 k394 -0.002493 0.004704
k320 k395 -0.002494 0.004704
k320 k396 -0.002496 0.004711
k320 k397 -0.002479 0.004703
k320 k398 -0.002365 0.004716
k320 k399 -0.002513 0.004703
k320 k400 -0.002472 0.004697
k320 k401 -0.002496 0.004704
k320 k402 -0.002502 0.004710
k320 k403 -0.002471 0.004707
k320 k404 -0.002500 0.004701
k320 k405 -0.002496 0.004704
k321 k322 -0.000977 0.001626
k321 k323 -0.000977 0.001626
k321 k324 -0.000977 0.001626
k321 k325 -0.000977 0.001626
k321 k326 -0.000977 0.001626
k321 k327 -0.000977 0.001626
k321 k328 -0.000977 0.001626
k321 k329 -0.000976 0.001626
k321 k330 -0.000978 0.001626
k321 k331 -0.000976 0.001626
k321 k332 -0.000978 0.001626
k321 k333 -0.000985 0.001634
k321 k334 -0.000977 0.001626
k321 k335 -0.000977 0.001626
k321 k336 -0.000979 0.001626
k321 k337 -0.000958 0.001634
k321 k338 -0.000976 0.001626
k321 k339 -0.000984 0.001626
k321 k340 -0.000978 0.001624
k321 k341 -0.000972 0.001629
k321 k342 -0.000977 0.001626
k321 k343 -0.000977 0.001626
k321 k344 -0.000977 0.001626
k321 k345 -0.000977 0.001626
k321 k346 -0.000977 0.001626
k321 k347 -0.000977 0.001626
k321 k348 -0.000977 0.001626
k321 k349 -0.000977 0.001626
k321 k350 -0.000977 0.001626
k321 k351 -0.000977 0.001626
k321 k352 -0.000977 0.001626
k321 k353 -0.000977 0.001626
k321 k354 -0.000977 0.001626
k321 k355 -0.000977 0.001626
k321 k356 -0.000978 0.001626
k321 k357 -0.000977 0.001626
k321 k358 -0.000976 0.001626
k321 k359 -0.000976 0.001626
k321 k360 -0.000974 0.001626
k321 k361 -0.000974 0.001626
k321 k362 -0.000976 0.001627
k321 k363 -0.000977 0.001626
k321 k364 -0.000977 0.001626
k321 k365 -0.000977 0.001626
k321 k366 -0.000977 0.001626
k321 k367 -0.000977 0.001626
k321 k368 -0.000977 0.001626
k321 k369 -0.000977 0.001626
k321 k370 -0.000977 0.001626
k321 k371 -0.000977 0.001626
k321 k372 -0.000977 0.001626
k321 k373 -0.000977 0.001626
k321 k374 -0.000976 0.001626
k321 k375 -0.000977 0.001626
k321 k376 -0.000977 0.001626
k321 k377 -0.000977 0.001626
k321 k378 -0.000977 0.001626
k321 k379 -0.000977 0.001626
k321 k380 -0.000977 0.001626
k321 k381 -0.000977 0.001626
k321 k382 -0.000977 0.001626
k321 k383 -0.000977 0.001626
k321 k384 -0.000977 0.001626
k321 k385 -0.000973 0.001626
k321 k386 -0.000977 0.001626
